id,titulo,conteudo,link
51,Partilhe dados de eventos e de sítios Web com o Facebook através da API de Conversões,"Depois de ligar a sua conta de anúncios do Facebook ao HubSpot , pode utilizar um pixel do Facebook existente para ativar a API de conversões do Facebook . Isto é necessário para sincronizar os dados do seu sítio Web e os eventos de conversão de anúncios com o Facebook. Ao partilhar estes dados com o Facebook, terá uma melhor visibilidade sobre a forma como os clientes interagem com a sua marca, o que lhe permitirá melhorar a otimização do seu anúncio. Nota: se estiver a partilhar dados com o Facebook através da API de Conversões, deve instalar o pixel do Facebook através do HubSpot , para enviar o mesmo ID externo lado do servidor que o pixel envia e permitir que o Facebook desduplique eventos. Se tiver incluído anteriormente o código de píxeis no cabeçalho ou rodapé HTML do seu sítio Web, tem de remover o código instalado manualmente. Caso contrário, o píxel será ativado duas vezes e dará origem a dados inconsistentes nos seus relatórios. Para ativar a API de conversões do Facebook: Na sua conta HubSpot, clique no ícone de configurações settings icon na barra de navegação superior. No menu da barra lateral esquerda, navegue até à secção Tools . Em seguida, clique em Marketing > Ads . Clique no separador Pixels . Se não tiver adicionado um píxel: No canto superior direito, clique em Adicionar pixel. Na caixa de diálogo, selecione Facebook . Clique no menu pendente Facebook pixel e, em seguida, seleccione o pixel que pretende instalar. Ative a opção Sincronizar dados diretamente do HubSpot para a API de conversão do Facebook . Se tiver um pixel existente instalado: Clique para ativar o interrutor Sync web conversions . Ou passe o cursor sobre o nome do píxel e clique em Editar . Na caixa de diálogo, ative a opção Sincronizar dados diretamente do HubSpot para a API de conversão do Facebook . Clique em Continuar no Facebook para abrir uma nova janela do navegador e autorizar a sua conta de anúncios do Facebook e o seu gestor de negócios a partir do Facebook. Depois de iniciar sessão na sua conta do Facebook, clique em Continuar como [Utilizador] . Clique em Continuar para confirmar as permissões do Facebook. Confirmar os detalhes da conta e as preferências de dados: Seleccione o Business Manager , a página do Facebook e o Pixel que pretende utilizar e para o qual pretende enviar os dados de conversão do HubSpot e os dados dos visitantes do site. Para fazer corresponder melhor os visitantes do seu site aos utilizadores no Facebook, pode clicar para ativar o interrutor Automatic Advanced Matching . Saiba mais sobre como funciona a correspondência avançada em Centro de Ajuda do Facebook . Para controlar as propriedades do visitante que envia para o Facebook, clique em Mostrar parâmetros de informação do cliente . Desloque-se para baixo e reveja as propriedades disponíveis que pode enviar para o Facebook e, em seguida, clique para ativar ou desativar o interrutor da propriedade associada. Clique em Continuar . Clique em Next para conceder ao HubSpot a permissão necessária Manage business extension . Quando o processo de ligação estiver concluído, clique em Concluído. Navegue de volta para o HubSpot, em Escolha os dados a sincronizar com o Facebook , clique no menu pendente Seleccione os dados do visitante a partilhar e seleccione as caixas de verificação junto de quaisquer parâmetros adicionais a enviar para o Facebook. Os campos User Agent , Action Sources , e Event Source URL são obrigatórios e não podem ser alterados . Seleccione o botão de rádio que corresponde à forma como está a gerir os cookies no seu sítio Web. O HubSpot só pode sincronizar dados de consentimento com o Facebook se tiver configurado um banner de consentimento no HubSpot que permita aos utilizadores do seu site optarem por aderir. Se selecionar Estou a utilizar o banner de consentimento da HubSpot para informar os visitantes de que o meu site utiliza cookies e, posteriormente, desativar o banner de consentimento, a HubSpot deixará de enviar dados dos visitantes para o Facebook. Clique em Adicionar pixel ou Atualizar pixel . Nota: para limitar a utilização pelo Facebook dos dados dos residentes da Califórnia, terá de navegar para o separador Contas de anúncios depois de adicionar o píxel, localizar a conta de anúncios associada ao seu píxel e ativar o interrutor Limitar a utilização de dados . ads",https://knowledge.hubspot.com/pt/ads/share-event-and-website-data-with-facebook-with-the-conversions-api
52,"View, download, and pay your HubSpot invoice","Billing contacts will receive an invoice in your HubSpot account at the start of your billing cycle. If your contract is established on invoicing terms, an email with your invoice information will also be sent. Upon making a payment, a receipt will be sent to the billing administrator of your account. View and download your HubSpot invoice To view and download your HubSpot invoice: In your HubSpot account, click your account name in the top right corner, then click Account & Billing . Click the Transactions tab. By default, all transactions will display in a table with the most recent transaction at the top. Use the menu on the left to navigate between your refunds, payments, invoices, and orders. Click View under an invoice to view it in a new tab. Click Download to download a PDF. Pay your HubSpot invoice You must be a billing admin to pay your HubSpot account invoice. When multiple invoices are past due, you'll see a past due banner at the top of your Account & Billing screen. To pay an invoice: In your HubSpot account, click your account name in the top right corner, then click Account & Billing . Click the Transactions tab. At the top you'll see how many invoices are due along with the total amount. Pay all invoices at once by clicking Pay all invoices . From the Transactions tab, you can also add, edit, or remove a purchase order number from an invoice. To add a purchase number number to an open invoice, click Add PO number in the PO Number column. If you previously added a purchase order number, you can update or remove it by clicking Edit or Remove in the PO Number column. To pay an individual invoice, click Pay now next to the oldest outstanding invoice. In the right panel, select your payment method: To use an existing payment method, select the listed payment method . To add a new credit card, click Manage payment methods . Learn more about adding a new payment method . Click Pay invoice to complete your transaction. View your HubSpot receipt After your invoice has been paid, receipts will be mailed to the account's billing admin and can also be accessed from your account settings. To download a receipt: In your HubSpot account, click your account name in the top right corner, then click Account & Billing . Click the Transactions tab. On the left, click Payments . Click View under a payment to view the receipt in a new tab. Click Download to download a PDF of the receipt. Frequently Asked Questions How do I change my billing frequency? To change your contract’s billing frequency from monthly to annual or vice versa, please contact your Contract Manager. If you do not have your Contract Manager's contact information, click Help in the bottom-right of your HubSpot account to contact HubSpot Support. How do I change my contract to automatic credit card terms? To change your contract to automatic credit card terms, please contact your Contract Manager. If you don't have your Contract Manager's contact information, click Help in the bottom-right of your HubSpot account to contact HubSpot Support. Am I able to receive my HubSpot account's invoice before the bill date? Please reach out to the billing team at billing@hubspot.com and the team will be able to assist. Learn more about managing your billing details . How do I change which user receives our invoices? The following users will receive invoice notifications: primary account contact, billing contacts, and the Decision maker. To change the user: In your HubSpot account, click your account name in the top right corner, then click Account & Billing . Click the Company Info tab. Click the dropdown menus in the Primary Account Contact , Billing Contacts , and Other Contacts sections and select the new user who should receive HubSpot billing and renewal information. What should I do if I am tax/VAT-exempt, but was charged tax/VAT? Per HubSpot's Terms of Service , if you are located in the European Union, all fees are exclusive of any VAT and you represent that you are registered for VAT purposes in your member state. At HubSpot's request, you will provide HubSpot with the VAT registration number under which you are registered in your member state. If you do not provide a VAT registration number prior to checkout, HubSpot will not issue refunds or credits for any VAT that was charge If you have a VAT exemption certificate, please submit your VAT exemption certificate to billing@hubspot.com for support. For customers located in the United States, please email your Sales Tax Exemption form to billing@hubspot.com for U.S.-tax exemption specific support. Can I add a purchase order number to my HubSpot invoice? Yes. After receiving a quote, you can add a PO number at the Payment Details step during checkout. This number will then appear on the first set of invoices related to the purchase. You can later update or remove this number on open invoices from the Transactions tab. billing",https://knowledge.hubspot.com/account/how-can-i-pay-my-invoice-with-my-credit-card
53,View a record's property history,"You can check the past property values for an individual record, either for a single property or for all properties. If you want to view historical data for a property across all records, learn how to export a property’s history. View historical values for a property on a record Navigate to your records: Contacts: In your HubSpot account, navigate to CRM > Contacts . Companies: In your HubSpot account, navigate to CRM > Companies . Deals: In your HubSpot account, navigate to CRM > Deals . Tickets: In your HubSpot account, navigate to CRM > Tickets . Appointments (if activated ): In your HubSpot account, navigate to CRM > Appointments . Courses (if activated ): In your HubSpot account, navigate to CRM > Courses . Listings (if activated ): In your HubSpot account, navigate to CRM > Listings . Services (if activated ): In your HubSpot account, navigate to CRM > Services . Custom objects: In your HubSpot account, navigate to CRM , then select the custom object . Click the name of a record. In the left panel, hover over a property and click Details . In the right panel, view the history of values for this property. Learn more about the possible sources that can update a property value. View historical values for all properties on a record Navigate to your records: Contacts: In your HubSpot account, navigate to CRM > Contacts . Companies: In your HubSpot account, navigate to CRM > Companies . Deals: In your HubSpot account, navigate to CRM > Deals . Tickets: In your HubSpot account, navigate to CRM > Tickets . Appointments (if activated ): In your HubSpot account, navigate to CRM > Appointments . Courses (if activated ): In your HubSpot account, navigate to CRM > Courses . Listings (if activated ): In your HubSpot account, navigate to CRM > Listings . Services (if activated ): In your HubSpot account, navigate to CRM > Services . Custom objects: In your HubSpot account, navigate to CRM , then select the custom object . Click the name of a record. In the left panel, at the top of a section, click Actions , then select View property history . View the history of values in all properties of the record. properties CRM records",https://knowledge.hubspot.com/records/view-record-property-history
54,Automatizar os testes de correio eletrónico A/B com fluxos de trabalho,"Pode automatizar os seus testes de correio eletrónico A/B criando e guardando um correio eletrónico A/B para automatização. Uma vez guardado, pode incluir o e-mail A/B num fluxo de trabalho. Ao longo do tempo, o HubSpot enviará as variações de e-mail para os registos inscritos. A divisão 50/50 pode não ocorrer imediatamente. Esta divisão é gradual e ocorrerá ao longo do tempo, à medida que o número de beneficiários aumenta. Nota: ao configurar uma mensagem de correio eletrónico automatizada para testes A/B, aplicam-se as seguintes restrições. É necessário configurar o teste A/B no editor de correio eletrónico antes de o publicar. Se tiver publicado uma mensagem de correio eletrónico automatizada sem configurar um teste A/B, esta não pode ser utilizada para testes de correio eletrónico A/B posteriormente. Mesmo que a mensagem eletrónica seja posteriormente editada ou não publicada. Cada correio eletrónico A/B só pode ser utilizado uma vez . Depois de uma ação de correio eletrónico ter sido guardada num fluxo de trabalho, não será possível utilizar o mesmo correio eletrónico em quaisquer outros fluxos de trabalho. Para utilizar o mesmo correio eletrónico noutro fluxo de trabalho, clona o correio eletrónico em vez de . Para utilizar um e-mail A/B num fluxo de trabalho: Na sua conta da HubSpot, navegue até Marketing > E-mail . No canto superior direito, clique em Criar correio eletrónico para criar um novo correio eletrónico automatizado ou clonar um correio eletrónico existente . Só podem ser utilizadas mensagens de correio eletrónico automatizadas novas e não publicadas ou mensagens de correio eletrónico automatizadas clonadas ao configurar uma mensagem de correio eletrónico automatizada para testes A/B. Saiba como personalizar o seu teste A/B com diferentes variações, como ofertas, imagens e linhas de assunto. No editor de correio eletrónico, active o teste A/B e configure as suas opções de teste . Os e-mails A/B automatizados serão distribuídos numa divisão 50/50. Depois de guardar a configuração do seu correio eletrónico, no canto superior direito, clique em Rever e publicar . No painel direito, clique em Publicar . O e-mail estará então disponível para utilização num fluxo de trabalho. Na sua conta HubSpot, acesse Automações > Fluxos de trabalho . Clique no nome de um fluxo de trabalho existente ou crie um novo fluxo de trabalho . Na linha de tempo do fluxo de trabalho, clique no ícone + plus para adicionar uma nova ação. No painel direito, seleccione Enviar e-mail . Em seguida, seleccione o seu e-mail A/B. Depois de o correio eletrónico ter sido adicionado, pode continuar a configurar o seu fluxo de trabalho actions e settings conforme necessário. Pode enviar vários e-mails A/B num único fluxo de trabalho. Depois de ativar o fluxo de trabalho, o HubSpot começará a distribuir uniformemente as variações de e-mail para os seus registos inscritos. Assim que escolher a versão vencedora, esta será enviada para todos os futuros contactos no fluxo de trabalho que cumpram os critérios de inscrição, e a versão perdedora será arquivada. As métricas do seu teste A/B estarão disponíveis no ecrã de detalhes do e-mail . À medida que recolhe dados, pode escolher um vencedor entre as duas variantes. Depois de escolher um vencedor, o fluxo de trabalho só enviará a variação vencedora. Observação: ao usar testes A/B e a funcionalidade Atraso até que um evento ocorra em fluxos de trabalho, o HubSpot não pode verificar em qual versão ocorreu uma interação (aberturas, cliques etc.). Email Workflows",https://knowledge.hubspot.com/pt/workflows/automate-ab-emails-with-workflows
55,Include jQuery across your HubSpot pages,"In your website settings, you can specify that jQuery be loaded across your HubSpot pages. You can also specify which version of jQuery to run across your HubSpot-hosted content, and where it should be included on the page. In your HubSpot account, click the settings settings icon in the top navigation bar. In the left sidebar menu, navigate to Content > Pages . At the top of the page, use the Choose a domain to edit its settings dropdown menu to select which domains you want to edit. To edit this setting for all domains, select Default setting for all domains . To edit edit this setting for a specific subdomain, select a domain from the dropdown menu. Please note: settings for individual subdomains will override default settings for all domains. Scroll down to the jQuery section and select the Include jQuery checkbox to load jQuery across your HubSpot pages. Please note: if a page is using the image gallery module, switching the jQuery checkbox to off will not remove the jQuery from your page. The image gallery module requires the jQuery to function. To select the version of jQuery you want to include, use the jQuery version dropdown menu. You can apply jQuery version 1.11.x or 1.7.1 across your HubSpot-hosted content. 1.7.1: select this version if you've already built your logic using dependencies from an older version of jQuery. 1.11.x: if you select this version, it's recommended to select the Include jQuery migrate script checkbox as well. This will add a script to your templates to improve compatibility with older browsers. Click Save to apply your changes. If jQuery is included, the jQuery library will be loaded in the head HTML of your pages by default. If you want to include it on your page footer instead, select the Load HubSpot's included jQuery library from your footer checkbox. Before making this change, make sure that all jQuery dependencies have been moved to the footer as well. To test how your pages load with jQuery in the footer, append this query string to the end of your page URL: ?hsMoveJQueryToFooter=True Please note: it's recommended to consult with your web developer before moving jQuery to the footer of your pages. If you have additional questions, connect with HubSpot designers on the Community . Website Pages Account Management",https://knowledge.hubspot.com/website-pages/include-jquery-across-your-hubspot-pages
56,Manually enroll records in workflows,"While records are most commonly enrolled in workflows automatically based on the enrollment triggers , you can also manually enroll records from within a workflow. For contact-based workflows, you can also enroll contacts from within a contact record or list. Manually enrolled records do not have to meet the enrollment triggers to enroll in the workflow. Please note: records cannot be manually enrolled in workflows if they're in a suppression list or meet unenrollment triggers . Contacts also cannot be manually enrolled in workflows if the workflow is set to remove contacts from the workflow when they no longer meet the enrollment conditions . Enroll from a workflow To enroll a record from within a workflow: In your HubSpot account, navigate to Automations > Workflows . Click the name of a workflow. In the upper right, click enr Enroll . If you're in a contact-based workflow, select an option in the dialog box. To enroll a list of contacts. click Enroll from a list . Click the dropdown menu and select the list to enroll. Click Enroll . To enroll individual contacts, click Choose contacts . Select the checkbox next to each contact to be enrolled. Click Enroll x contacts to enroll the contacts in the workflow. After a contact is enrolled, the workflow's enrollment history panel will appear, displaying the recent enrollment. In all other workflow types, select the checkbox next to each record to enroll. Click Enroll x [object] to enroll the objects in the workflow. After a record is enrolled, the workflow's enrollment history panel will appear, displaying the recent enrollment. Enroll from a contact record In your HubSpot account, navigate to CRM > Contacts . Click the name of the contact to enroll. In the right panel, Workflow memberships section, click Manage . In the upper right, click Enroll in workflow . In the dialog box, click the dropdown menu and select the workflow . Click Enroll . Enroll a list of contacts from a list Please note: this feature is available for Marketing Hub Professional and Enterprise only. In your HubSpot account, navigate to CRM > Lists . Click the name of the list. Select the contacts to be enrolled: To choose specific contacts, select the checkbox next to each contact to enroll. To select all contacts on the current page of the list, select the checkbox in the table header. To select all contacts in the list, select the checkbox in the table header, then click Select all x contacts at the top of the table. Click the More dropdown menu and select Enroll in workflow . In the dialog box, click the dropdown menu and select the workflow to enroll these contacts in. Click Enroll . Workflows",https://knowledge.hubspot.com/workflows/manually-enroll-objects-into-workflows
57,Armazene dados confidenciais no HubSpot,"Para armazenar informações confidenciais em sua conta HubSpot, os usuários com permissões de Superadministrador podem ativar a configuração Dados Confidenciais. Quando a configuração estiver ativada, você poderá criar propriedades personalizadas que armazenem Dados Confidenciais (por exemplo, identificação pessoal, informações financeiras, médicas ou de saúde) ou Dados Altamente Confidenciais (por exemplo, números de seguridade social). Antes de começar Antes de começar a armazenar Dados Confidenciais, revise as seguintes informações relacionadas à funcionalidade de Dados Confidenciais. Você só pode armazenar certos tipos de Dados Sensíveis no HubSpot. Consulte a página de termos de Dados Confidenciais para entender quais tipos de Dados Confidenciais e Dados Altamente Confidenciais você pode armazenar e onde esses recursos estão disponíveis. Propriedades de Dados Sensíveis não estão disponíveis em certas ferramentas, incluindo tokens de personalização, sandboxes, chatbots e playbooks. As propriedades de Dados Altamente Sensíveis são ainda mais restritas. Consulte este artigo para saber mais sobre como ativar Dados Confidenciais afeta sua conta e como gerenciar Dados Confidenciais em ferramentas HubSpot. Ativar ou editar configurações de Dados Confidenciais Antes de criar propriedades de Dados Confidenciais, você precisará ativar os Dados Confidenciais em suas configurações de Privacidade e Consentimento e aceitar os termos e condições relacionados. Os usuários devem ter permissões de Superadministrador para ativar Dados Confidenciais. Se você já tiver ativado Dados Confidenciais, depois de selecionar uma categoria de dados, não poderá removê-la, mas poderá adicionar categorias conforme necessário. Saiba mais sobre como a ativação de Dados Confidenciais afeta sua conta . Observe: depois de ativar Dados confidenciais, não será possível desativá-los ou remover as categorias selecionadas. Na sua conta HubSpot, clique no ícone de configurações settings icon na barra de navegação superior. No menu da barra lateral esquerda, acesse Privacidade e consentimento . No menu à esquerda, clique em Ferramentas de privacidade . Clique em Definir as configurações de dados confidenciais . Se você já ativou Dados Sensíveis, clique em Editar configurações de dados confidenciais para selecionar categorias de dados adicionais. No painel direito, selecione o caixas de seleção para especificar as categorias nas quais você armazenará Dados Sensíveis. Consulte o Termos de Dados Sensíveis para entender quais tipos de dados podem ser armazenados nas categorias. Para armazenar dados cobertos pela HIPAA, você deve selecionar ambos Dados de saúde/médicos caixa de seleção e o Somos uma entidade ou associado comercial coberto pela HIPAA caixa de seleção. Observe: embora a HubSpot forneça um programa de segurança robusto para proteger seus dados pessoais e confidenciais, independentemente do conteúdo, esses processos de identificação de tipo de dados ajudam a garantir que suas necessidades regulatórias e HIPAA sejam atendidas. Ao se identificar como uma entidade coberta pela HIPAA ou associado comercial, a HubSpot pode rastrear a aplicação do Acordo de Associado Comercial (BAA) e cumprir obrigações regulatórias. Clique em Próximo . Leia os Termos de Dados Sensíveis e, se aplicável, o Contrato de Associado Comercial. Marque a caixa de seleção para aceitar os termos e condições. Clique Ativar configurações de dados confidenciais , ou se você adicionou categorias, clique Atualizar configurações de dados confidenciais . Recomendações de acesso para armazenar dados confidenciais Depois de ativar a configuração para armazenar Dados Sensíveis, talvez seja necessário tomar medidas ou atualizar determinadas configurações para proteger melhor seus dados. Para revisar recomendações para ajudar você a gerenciar Dados Sensíveis: Na sua conta HubSpot, clique no ícone de configurações settings icon na barra de navegação superior. No menu da barra lateral esquerda, acesse Privacidade e consentimento . Clique Verifique as recomendações . No painel direito, revise as ações recomendadas. Para cada recomendação, clique em um link para saber mais ou navegar até as configurações relevantes. Crie propriedades para armazenar dados confidenciais Os superadministradores podem marcar uma propriedade como armazenando dados confidenciais ou dados altamente confidenciais. Quando uma propriedade armazena Dados Altamente Sensíveis, a propriedade estará disponível em menos ferramentas , e seus valores serão criptografados para que os usuários com acesso aos valores da propriedade precisem clicar em para descriptografá-la para exibir ou editar o valor. Você também pode indicar se a propriedade Dados confidenciais ou Dados altamente confidenciais armazenará informações protegidas de integridade. Por padrão, os dados no HubSpot são criptografados em trânsito e em repouso . Marcar uma propriedade como sensível adiciona uma camada adicional de criptografia, a criptografia da camada de aplicação, que dá às contas individuais e seus Dados Sensíveis maior proteção e isolamento. Dados confidenciais necessários para pesquisa e relatórios são armazenados em ambientes protegidos com acesso altamente restrito. O acesso aos valores não criptografados para propriedades de Dados Sensíveis é restrito a aplicativos HubSpot designados e aplicativos privados conectados aprovados pelo usuário. Saiba mais sobre como usar propriedades de Dados Confidenciais . Para criar uma propriedade de Dados Confidenciais ou de Dados Altamente Confidenciais: Na sua conta HubSpot, clique no ícone de configurações settings icon na barra de navegação superior. No menu da barra lateral esquerda, vá para Propriedades . Clique em Criar propriedade . Insira o imóvel detalhes básicos , selecione o tipo de campo , então clique em Dados sensíveis aba. Para armazenar informações confidenciais, selecione Dados Confidenciais . Para armazenar informações altamente confidenciais, selecione Dados Altamente Confidenciais . Saiba mais sobre os tipos de Dados Confidenciais que você pode armazenar em cada categoria. Se a propriedade armazenar dados de saúde protegidos pela HIPAA, selecione Sim, esses dados contêm informações de saúde protegidas (PHI) caixa de seleção. Para definir quem tem acesso para visualizar e editar a propriedade , clique no Gerenciar acesso guia e, em seguida, selecione uma opção . Conclua a configuração da sua propriedade e clique em Criar . Observe: o seguinte é esperado ao criar propriedades: Depois que uma propriedade é criada, sua configuração de Dados Sensíveis não pode ser alterado. Uma propriedade de Dados Sensíveis existente não pode ser definida como não sensível, e uma propriedade não sensível existente não pode ser definida como sensível. Propriedades de pontuação e cálculo não pode armazenar dados confidenciais. Você não pode requerer valores únicos para propriedades de Dados Sensíveis. Recursos adicionais Para obter mais informações sobre o programa de segurança da HubSpot, consulte a Central de Confiabilidade da HubSpot . Para saber como os dados confidenciais afetam outras ferramentas HubSpot, consulte este artigo . Para aprender a gerenciar dados confidenciais via API, consulte a documentação do desenvolvedor . properties CRM",https://knowledge.hubspot.com/pt/properties/store-sensitive-data
58,Funnel (legacy) report types,"You can create and add funnel reports to your dashboard to monitor your sales and marketing team's progress . Default funnel reports will have a default funnel type. Please note: your HubSpot account requires certain subscriptions to build custom funnel reports and select between funnel report types for a report. Otherwise, a default funnel report will have a default funnel type that cannot be changed. Contacts or deals that have gone through all stages This type of report shows the number of contacts or deals in each stage that moved through all the selected stages during the specified time range. Use this type of report to track a specific progression of lifecycle and deal stages. Example The report below includes the All created contacts, Lead, Opportunity, and Customer funnel stages. Assume a contact was created, became a lead, then became a customer without becoming an opportunity first. The report will only include that contact in the All created contacts and Lead stages, but not the Opportunity or Customer stages. The contacts in the report will also change based on the time range you specify. For example, if you set the time range to last month: If a contact was created two months ago, then the report will not include that contact. If a contact was created two weeks ago, then became a lead a week later, the report will include that contact in the All created contacts and Lead stages. You will also see calculated next step conversion rates and cumulative conversion rates at each lifecycle stage. Next step conversion: the percentage of contacts moving from that stage to the next. Cumulative conversion: the percentage of contacts moving from the first stage to the next. Reports",https://knowledge.hubspot.com/reports/differences-between-funnel-reports-types
59,Connect custom channels to help desk (BETA),"You can connect your custom channel app to help desk , allowing support reps to respond to incoming messages from their preferred messaging app and ensuring a unified customer experience. Custom channels create a bridge between an external messaging service and HubSpot. If you use a messaging service that doesn't have a native integration with HubSpot, you can build your own custom channel and connect it via API. Once your custom channel and public app are set up, you can install them from the marketplace and connect it as a channel in help desk, enabling reps to manage conversations across all channels in one place. Learn more about creating custom channels . In this article, learn how to connect your custom channel to help desk. Before you get started You’ll need to install the custom channel app. Ensure you have App Marketplace access and the necessary credentials for your custom channel app. Some apps may have specific instructions, so it’s recommended to check with the app documentation. You must be a Super Admin to connect channels to help desk. Connect a custom channel to help desk In your HubSpot account, click the settings settings icon in the top navigation bar. In the left sidebar menu, navigate to Inbox & Help Desk , then click Help Desk . In the Ticket sources and routing section, click Channels . Click Connect a channel, then select Connect a new channel . Select your custom channel. Your app's name, description, and logo should appear. If your custom channel does not appear, ensure the channel is installed, or re-authorize the app with your HubSpot account. Click Continue with [channel name]. In the pop-up window, provide your credentials. The parameters shown will be dependent on your channel configuration . If you’re assigned a Service seat , you can set routing rules to automatically route incoming emails to specific users and teams in your account: To set properties for new incoming tickets created from the channel, click Set ticket properties for this channel . To assign tickets automatically, toggle the Automatically assign tickets switch on. No one: incoming tickets will not be assigned to any team members. Specific users and teams: assign incoming tickets to the users or teams selected. Select the users or teams from the Specific users and teams dropdown menu. Contact owner: assign incoming tickets to a contact's owner. The contact must have an owner assigned to their record and be tracked with a cookie. If the owner is offline, the submission will be emailed to the visitor's owner. Click Next . Your custom app is now connected to help desk. You can connect another account, connect a channel, go to help desk or, click Done . Respond to messages from custom channels in help desk Any incoming messages to your custom app will appear in help desk, and support reps can reply in real time. Messages can create new threads, or be added to existing threads, depending on your app configuration. Messages can include media audio files, voice notes, stickers, images, and videos. You will be notified when you receive a new message, but you can turn off these notifications in your settings. In your HubSpot account, navigate to Workspaces > Help Desk . Click the search search icon in the top left and enter a search term to lookup a conversation generated via your custom app, and apply filters to narrow your search. For example, you can apply filters that segment out messages that originated from your connected custom app channel. Learn more about creating custom views. In the left panel, click a conversation to open it. An inbox inbox icon will appear beside conversations generated from custom channels. To view the ticket, click the ticket name . In the right sidebar , use the contextual information about the associated ticket, contact, and past conversations to inform your response to the contact's inquiry. To reassign the message, in the top left click the Ticket Owner dropdown menu and select a different user. Learn more about routing tickets in help desk. . By default, your reply will be in response to the most recent message in the thread. To reply to a specific message, click the reply icon in the top right of the message. In the reply editor, write your response: Use the icons across the bottom of the editor to modify your text style, insert a link, add an image, or upload a file. You can also drag and drop files from your computer into the reply editor. To add a document , snippet , meeting link , knowledge base article , quote , or video in your response, click Insert . During the conversation, you may need to switch to email or call the contact. Click the Channel dropdown menu above the reply editor and select a different channel. To send the reply, click Send . You can also reply and update the ticket status in a single action: In the bottom right, click the dropdown arrow next to the Send button and select a ticket status . The ticket statuses of the ticket's current pipeline will show here. If the selected ticket status is conditional, you'll be prompted to enter the required properties. Once you've selected an option, the email will be sent and the ticket status will be updated. Learn more about responding to tickets in help desk . Manage custom channel settings To edit, delete or turn off a custom channel: In your HubSpot account, click the settings settings icon in the top navigation bar. In the left sidebar menu, navigate to Inbox & Help Desk , then click Help Desk . In the Ticket sources and routing section, click Channels . Hover over the channel, then do one of the following: To edit the channel, click Edit . Toggle the Automatically assign tickets switch on/off to edit ticket routing and configuration. Then, click Save . To delete the channel, click Delete . In the dialog box, click Delete account . To turn off the channel, click to toggle the Status switch off. In the dialog box, click Turn off . Help Desk",https://knowledge.hubspot.com/help-desk/connect-custom-channels-to-help-desk
60,Pay your invoice with credit cards issued by Indian banks,"On October 1, 2021, the Reserve Bank of India issued a directive that impacted merchants processing payments against credit cards issued by Indian banks. The change causes some payments processed from a credit card issued by an Indian bank to be declined when the payment is made to a non-Indian entity such as HubSpot. How this affects HubSpot customers As a result of the directive , HubSpot cannot currently accept Indian-issued credit card payments over the USD equivalent of 5,000 INR . Some payments under the equivalent of 5,000 INR may also fail. Additionally, Super Admins may have received a notification that your monthly HubSpot invoice payment failed to process. You are able to make one-time (i.e. non-automated) payments with an Indian-issued credit card to pay your open invoices. How to pay There are three methods to pay your HubSpot invoice: Make a one-time payment: In your HubSpot account, click your account name in the top right corner, then click Account & Billing . Click the Transactions tab. At the top you'll see how many invoices are due along with the total amount. Pay all invoices at once by clicking Pay all invoices . To pay an individual invoice, click Pay now next to the oldest outstanding invoice. In the right panel, select your payment method: To use an existing payment method, select the listed payment method . To add a new credit card, click Manage payment methods . If your credit card was issued in India, you will need to enter the card's security code. After that, click Pay Invoice . You will be redirected to your bank for an additional security check. Then, you'll be redirected back to HubSpot. Please note: one-time payments can take up to 24 hours to process and may not reflect immediately on your Transactions page. If the invoice appears open, please wait 24 hours before attempting your payment. If you have a credit card issued from a non-Indian bank: Update your payment method . Select the subscriptions you’d like to pay for using that card when entering your card details. Use another payment method: Follow these steps to view and download your HubSpot invoice. Find alternate payment options in the How to Pay section at the bottom of your invoice. Account Management",https://knowledge.hubspot.com/account/pay-your-invoice-with-indian-issued-credit-card
