id,titulo,conteudo,link
276,Add HubSpot users,"If you have Add and edit users permissions in your HubSpot account , you can create new users and customize their permissions. Learn how to remove users from the account . Before you get started To add HubSpot users and assign paid seats, you must do the following: Set up your HubSpot account . Purchase paid seats . Create users In your HubSpot account, click the settings settings icon in the top navigation bar. In the left sidebar menu, navigate to Users & Teams . In the upper right, click Create user . Please note: accounts created on or after March 5, 2024, that use the seats-based pricing model can follow a new process to import users from a CSV file . If your account was created before March 5, 2024, and has not migrated to the seats-based pricing model, continue with the CSV file import process below. You can add users in a few different ways: Email address: enter the email addresses into the Add email address(es) field. If you add multiple users at the same time, you should separate email addresses with a comma or space. CSV file: import users from a CSV file . In Excel, add an Email column with the email addresses of your users, and save the file in a CSV format. Click A CSV file , then drag and drop your .csv file, or click choose file to browse files on your computer. Please note: only 100 users can be added in a single CSV import. If you are importing more than 100 users, you will need to do multiple imports. Integrations: if you have NetSuite, Microsoft Dynamics 365, Pipedrive, Zoho, or Salesforce integrated with HubSpot, you can import users from these integrations. Click the integration . By default, all the users will be selected for import. Clear the checkboxes next to any users you do not want to import. Click Next . Set up user access levels You can assign seats and permissions to users to give or limit access in your HubSpot account. If you've added multiple users, the permissions will be set for all selected users. Please note: on March 5, 2024, HubSpot introduced a seats-based pricing model to all new Hubs and subscription tiers. Accounts created prior to March 5, 2024 will not see the Assign a seat section during the user setup process. Begin the user setup process at the Choose how to set access section. Click Assign a seat to expand the section. Click the Seat assignment dropdown menu to select the correct seat type for the user. A seat is the manner and level of access your users have to your subscription services. HubSpot offers different types of seats based on which subscription services you purchase. The following are brief descriptions of each seat type: Core Seat: provides your user with access to the features and tools in the subscription services you purchased. Sales Hub Seat: provides your user with access to Sales Hub, and access to use features for Sales Hub Professional and Sales Hub Enterprise . Service Hub Seat: provides your user with access to Service Hub and access to use advanced features for Professional and Enterprise subscription editions. View-Only Seat: allows your user to view your subscription services without making any changes to your account. Partner Seat: gives eligible HubSpot Solutions Partner employees access to all features in a client's account. To understand the full scope of what each seat includes, learn more in HubSpot's Products & Services catalog . Click Choose how to set access to expand the section. Select one of the following permission setup options: Please note: Accounts created prior to March 5, 2024, will not see the Use seat permissions or Make Super Admin options. Use seat permissions: users will have default permissions based on the seat you selected. Make Super Admin: users can manage all users, tools, and settings. Start with a template: users can be assigned a template based on the user's job function. Click Choose a template to expand the section. Click the Choose a user or role-based template dropdown menu to select a template. Start from scratch: users can start from scratch to fully customize user access levels. Click Choose permissions to expand the section. T oggle the permissions on and off as needed. Learn more about what each permission gives access to in HubSpot's user permissions guide . Please note: To assign Sales or Service seats for accounts created prior to March 5, 2024, click the Sales or Service tab, then toggle the Sales Access or Service Access switches on. Click Next . Review user access Review user access and seat assignment to complete the user setup process. If the user has already set up a HubSpot password for another account, you can skip sending the welcome email by selecting the Don't send an email invite when this user is added to HubSpot checkbox. Review the Seat assignment and Permissions sections to ensure the permissions look correct. Return to previous sections if further modifications are required. Click Create user . Customize users After setting up your user, the Customize users page will appear to help you continue customizing your user: Send invite link: to copy the unique invite link for the user, click Send an invite link to expand the section, then click Copy invite link . You can share this link across any messaging channel. Add users to teams: t o add users to a team , click Add your users to a team to expand the section, then click the dropdown menus to add users to main teams and extra teams. Assign users to presets ( Professional and Enterprise only ) : t o set up users with presets , click Set up users with presets to expand the section, then click the Presets dropdown menu. Save permission sets ( Enterprise only) : if you made changes to the existing permission set or started from scratch, you can save these permissions to assign new and existing users the same access. Click Save these permissions into a reusable permission set to expand the section, then click Save as a custom Permission Set . The new user will be sent the welcome email where they can set their password and log in. If the new user doesn't receive a welcome email within five minutes, consult the troubleshooting steps below . Once a user has been added to an account and they have setup their password, they’re eligible to receive notifications. The user can manage their notifications by logging in. After the user logs in, they can also set up their profile . Troubleshoot a bounced email invite If you invite a teammate to HubSpot but they can't find the invite email in their inbox, there might be an issue with the email address you entered, or you may need to reach out to your IT team to confirm that emails from HubSpot aren't being blocked. Try the following troubleshooting steps if the user you invited did not receive the invite email: Ask the user to check their Junk or SPAM folder. Confirm that you spelled the email address correctly. If the address was entered correctly, ensure that the address has been created and is active. Check with your IT team to determine whether a firewall may be active that might be preventing HubSpot emails from being delivered. Learn more about how to set up allowlisting for HubSpot email and IP addresses . If the initial delivery attempt for an invitation email fails to be delivered, HubSpot will block the corresponding email address, and you will need to contact HubSpot Support to get help with manually unbouncing the address. If the invite email was delivered but the user still cannot locate it in their inbox after following the steps above, you can give them account access by sending a reset password email . The new user can also do this directly from the login screen. Account Management",https://knowledge.hubspot.com/account-management/add-and-remove-users
277,Adicionar mídia de aplicativos do Media Bridge ao conteúdo do HubSpot,"A API do Media Bridge fornece uma maneira de adicionar mídia externa específica do provedor ao seu conteúdo da HubSpot por meio de um módulo personalizado. Em seguida, você pode relatar como os visitantes estão interagindo com sua mídia por meio de eventos da linha do tempo e relatórios personalizados. Antes de começar Antes de poder criar módulos personalizados para o conteúdo da ponte de mídia, primeiro você precisará instalar um aplicativo da Ponte de Mídia em sua conta: Se você for um desenvolvedor ou tiver recursos de desenvolvedor, saiba como usar a API do Media Bridge para criar um aplicativo do Media Bridge . Encontre aplicativos Media Bridge pré-criados no HubSpot App Marketplace. Saiba mais sobre como conectar aplicativos no HubSpot . Criar um módulo Depois que o aplicativo Media Bridge for instalado em uma conta, crie um módulo no gerenciador de design para renderizar o objeto de mídia em seu modelo ou página: Para começar, crie um novo módulo . Ao construir o módulo, no inspetor do módulo à direita, clique no menu suspenso Adicionar campo na seção Campos e selecione o campo Incorporar . Na seção Tipos de fonte suportados , marque a caixa de seleção Integração de mídia . Na seção EmbedType , selecione Integração de mídia . Clique no menu suspenso Selecionar um provedor e selecione o aplicativo conectado. Depois de configurar o campo de incorporação, adicione-o ao módulo clicando em > Copiar trecho de cópia e cole o conteúdo na seção module.html. Clique em Publicar alterações para salvar suas alterações. Com o módulo criado, você pode adicioná-lo a um modelo de página ou adicioná-lo a uma página usando o editor de página de arrastar e soltar . Quando estiver no editor de página, use o campo URL de mídia para adicionar sua mídia à página. Analisar eventos Depois que o módulo Media Bridge for adicionado às páginas do site, você poderá analisar os eventos de mídia. Eventos de mídia são eventos que acontecem em relação à mídia incorporada, como um evento de reprodução. Saiba mais sobre como analisar visualizações de vídeo em suas páginas . Design Manager",https://knowledge.hubspot.com/pt/design-manager/add-media-from-media-bridge-apps-to-hubspot-content
278,Gerenciar horas de ausência do usuário para help desk,"Os superadministradores e usuários individuais podem definir a disponibilidade fora do escritório com base no fuso horário de um usuário. Quando um usuário estiver fora do escritório, sua disponibilidade será alterada para Ausente e ele não estará qualificado para atribuição automática no help desk. Os usuários podem alterar manualmente seu status de disponibilidade na página de registro do usuário ou no help desk. Quando um usuário altera manualmente o seu status, este será refletido em todas as experiências. Definir o horário fora do escritório para um usuário Para definir o horário fora do escritório para um usuário: Na sua conta HubSpot, clique no ícone de configurações settings icon na barra de navegação superior. No menu da barra lateral esquerda, acesse Usuários e equipes . Na tabela de usuários, clique em um registro de usuário . Clique na guia Preferências . No menu da barra lateral esquerda, clique em Horário de trabalho . Clique no menu suspenso Fuso horário para selecionar o fuso horário correto do usuário. Em seguida, clique em Salvar . Em Fora do escritório , clique em + Adicionar datas . Para definir um período de tempo em que você estará fora do escritório, clique nos campos do seletor de datas e selecione as datas . Utilize os menus suspensos para selecionar as horas de início e término. Para remover datas, clique no ícone delete Excluir . Clique em Salvar . Na parte superior do registro do usuário, o status de disponibilidade do usuário e o horário de trabalho do dia refletirão a data de início e término do período fora do escritório do usuário. Para alterar manualmente o status de disponibilidade, clique no menu suspenso Status do usuário e clique em Disponível ou Ausente . Para editar o horário de trabalho, clique em Editar horas de trabalho . Gerenciar status de disponibilidade No início da ausência do usuário, seu status de disponibilidade é definido automaticamente como Ausente. No final da ausência do usuário, seu status de disponibilidade é automaticamente definido como Disponível .  Os usuários podem alterar manualmente seu status de disponibilidade antes do final do período de ausência do escritório para refletir quando estão Disponível .  Isso solicitará que o usuário confirme se deseja encerrar o bloqueio de ausência do escritório mais cedo ou continuar definido como Ausente . Para alterar manualmente seu status de disponibilidade, navegue até um dos seguintes: Registro do usuário: Na sua conta HubSpot, clique no ícone de configurações settings icon na barra de navegação superior. No menu da barra lateral esquerda, navegue até Usuários e equipes . Na tabela de usuários, clique em um usuário registro. Na parte superior do registro do usuário, clique em Status do usuário menu suspenso e clique em Disponível ou Ausente . Na caixa de diálogo, clique em Sim, me defini como disponível . Central de Ajuda: Na sua conta HubSpot, acesse Espaços de trabalho > Help Desk . No canto inferior esquerdo, alterne o trocar ligado ou desligado para alterar seu status de disponibilidade. Na caixa de diálogo, clique em Sim, defina-me como disponível . Sincronizar eventos do calendário de ausência temporária com HubSpot Se você estiver usando a sincronização de calendário do HubSpot com o Google ou o Calendário do Outlook , você poderá sincronizar automaticamente eventos fora do escritório entre seu calendário e o HubSpot. Para sincronizar eventos de ausência temporária entre o HubSpot e seu calendário do Google ou do Outlook: Na sua conta HubSpot, clique no ícone de configurações settings icon na barra de navegação superior. No menu da barra lateral esquerda, acesse Usuários e equipes . Na tabela de usuários, clique em um registro de usuário . Clique na guia Preferências . Em seguida, no menu da barra lateral esquerda, clique em Horas de trabalho. Na seção Ausência Temporária , marque a caixa de seleção Sincronizar a ausência temporária com o seu calendário. Quando esta configuração estiver habilitada, qualquer bloco recém-criado ou editado fora do escritório no calendário do usuário será sincronizado automaticamente com o HubSpot e vice-versa. Essa configuração também será usada para determinar a disponibilidade do usuário para atribuição automática . Help Desk",https://knowledge.hubspot.com/pt/help-desk/manage-user-out-of-office-hours-for-help-desk
279,Copiar novos ativos de uma conta sandbox para uma conta principal (BETA),"Os Superadministradores agora podem copiar certos ativos criados em uma conta sandbox de volta para a conta principal. Isso se aplica a temas, modelos e módulos de CMS, bem como a definições e pipelines de objetos personalizados. Observação: a partir de 24/08, esse recurso já foi desativado e não estará mais disponível na sua conta da HubSpot. Na sua conta HubSpot, clique no ícone de configurações settings icon na barra de navegação superior. No menu da barra lateral esquerda, selecione Áreas restritas . Na seção Conta de produção, clique em Configurar sincronização para produção . Na tela de configuração de sincronização, clique no menu suspenso e selecione uma caixa de areia . Selecione a caixa de seleção ao lado de cada ativo ou tipo de ativo que você deseja sincronizar. Você pode filtrar por tipo de ativo no canto superior da tabela. No canto inferior direito, clique em Revisão de sincronização . Na tela de revisão de sincronização, revise os ativos que serão sincronizados com sua conta principal. No canto inferior da página, clique em Voltar para fazer alterações ou em Confirmar sincronização para continuar. Na tela de confirmação de sincronização, digite o número de ativos que serão criados no campo e clique em Iniciar sincronização . Os ativos selecionados começarão a sincronizar com a sua conta principal imediatamente. Account Settings",https://knowledge.hubspot.com/pt/account-settings/copy-new-assets-from-a-sandbox-account-to-a-main-account
280,Redimensionamento automático de imagens no conteúdo do HubSpot,"Redimensionamento automático de imagem é usado por padrão para Conteúdo hospedado pelo HubSpot . Isso otimiza as imagens para caberem na tela em que são visualizadas, o que pode diminuir o tempo de carregamento do navegador e melhorar a pontuação do Google PageSpeed. Qualquer imagem com atributos de altura e largura definidos em <img> as tags serão redimensionadas. Observação: as imagens maiores que 4096 pixels na altura ou largura não serão redimensionadas automaticamente. Desative o redimensionamento automático de imagens Você pode desativar o redimensionamento automático de uma imagem individual adicionando o seguinte parâmetro de consulta ao URL da imagem no código HTML: ?noresize Por exemplo, a imagem a seguir será redimensionada na página porque o altura e largura atributos são definidos no <img> tag no HTML: <img src=""http://cdn2.hubspot.net/hub/211045/file-377800313-jpg/IMG_4134.jpg"" height=""500px"" width=""600px""> Para desativar o redimensionamento automático de imagem, basta adicionar o parâmetro ?noresize ao url da imagem: <img src=""http://cdn2.hubspot.net/hub/211045/file-377800313-jpg/IMG_4134.jpg?noresize"" height=""500px"" width=""600px""> Redimensionar imagens manualmente Para redimensionar manualmente suas imagens na ferramenta de arquivos: Na sua conta HubSpot, acesse Biblioteca > Arquivos . Clique no nome do seu arquivo. No painel direito, na parte inferior, clique em Clonar e editar . No canto inferior esquerdo, clique em Redimensionar . Em seguida, insira o largura e altura em pixels. No canto inferior direito, clique em Salvar nova imagem . A imagem redimensionada será salva como um novo arquivo. Files",https://knowledge.hubspot.com/pt/files/automatic-image-resizing-on-hubspot-content
281,Gerenciar seu perfil de usuário e preferências,"Em configurações, você pode gerenciar suas preferências pessoais de conta, como idioma, página inicial padrão e configurações de comunicação do CRM. Essas configurações afetarão apenas seu usuário. CRM Para outras configurações pessoais, saiba como personalizar o seu Para acessar as preferências da sua conta, clique na sua foto de perfil no canto superior direito e, em seguida, em Perfil e preferências . Isso o levará para a seção Geral das configurações da conta. Global Gerencie as configurações que se aplicam ao seu usuário em todas as suas contas. Imagem do perfil e nome do usuário A imagem do perfil, o nome e o sobrenome associados a um usuário HubSpot só podem ser alterados pelo próprio usuário ou por um Superadministrador que efetua login como o usuário se esse usuário estiver em uma conta HubSpot. Caso contrário, os usuários não poderão fazer edições nos nomes de outros usuários, mesmo que tenham a permissão Adicionar e editar usuários . Se você deseja atualizar seu endereço de e-mail de usuário, confira o guia do HubSpot sobre a alteração de seu endereço de e-mail . Para alterar sua imagem do perfil e o nome do usuário: Clique na sua Imagem de perfil atual e selecione uma das opções disponíveis: Para carregar uma nova imagem do seu computador, selecione Carregar imagem . Em seguida, selecione a imagem e use o controle deslizante para ajustar o tamanho da imagem para encaixá-la no círculo. Para salvar suas alterações, clique em Salvar . Para usar uma foto do Gravatar, selecione Usar Gravatar . Se você ainda não tiver uma foto do Gravatar, clique em Configurar foto do Gravatar para adicionar uma. Saiba mais sobre o Gravatar . Para remover a imagem do avatar atual, selecione Remover imagem . Clique nos campos Nome e Sobrenome e digite seu nome. Clique em Salvar . Idioma e formato de data e número A configuração de idioma controla o idioma exibido na interface do usuário do HubSpot. Essa configuração não ajustará o idioma no aplicativo para dispositivos móveis da HubSpot. Para alterar o idioma do aplicativo móvel, ajuste as configurações de idioma do iPhone ou do Android. Aprender mais sobre Ofertas de idiomas da HubSpot . Para alterar o idioma e o formato de número exibidos no HubSpot: Clique no menu suspenso Idioma e selecione um idioma . Alterar seu idioma ajustará automaticamente seu formato de Data e número . Para alterar o formato de data e número, clique no menu suspenso de formato de data, hora e número e selecione uma região . Observe: o formato de data e número usado em tokens de personalização em emails de marketing e fluxos de trabalho usará as configurações padrão da conta . Nome Para definir o número de telefone usado para notificá-lo sobre eventos de segurança, digite um número de telefone no campo de número de telefone e clique em Salvar . Fuso horário Você pode definir um fuso horário para que o usuário exiba automaticamente os dados de hora em determinadas ferramentas na hora local. Atualmente, os fusos horários dos usuários se aplicam ao agendamento de e-mails, SMS e comunicações sociais, bem como páginas de índice de marketing. Por exemplo, um executivo de marketing na Alemanha pode revisar um e-mail criado por um colega no Canadá, ver quando as alterações foram feitas e, em seguida, agendar esse e-mail para sair na manhã seguinte sem se preocupar com o fuso horário que está sendo usado. Por padrão, o fuso horário do usuário será definido como o fuso horário do dispositivo. Para definir manualmente o fuso horário do usuário: Na sua conta HubSpot, clique no ícone de configurações na barra de navegação superior. No menu da barra lateral esquerda, acesse Usuários e equipes . Na tabela de usuários, clique em um registro de usuário . Clique na guia Preferências . Desmarque a caixa de seleção ao lado de Atualizar fuso horário com base no local do dispositivo . Clique no menu suspenso Fuso horário e selecione um fuso horário . No canto inferior esquerdo, clique em Salvar . Se você deseja alterar o fuso horário usado por padrão em sua conta HubSpot, saiba mais sobre como editar as configurações padrão de sua conta . Página inicial padrão Personalizar o ícone da roda dentada sprocket no canto superior esquerdo da sua conta para navegar para uma área específica do HubSpot. Isso também definirá a página carregada ao fazer o login na conta. As páginas iniciais padrão são definidas por usuário por conta. Você pode personalizar sua página inicial em cada conta em que você é um usuário sem afetar outros usuários. Para definir sua página inicial padrão, clique no menu suspenso Página inicial padrão e selecione uma área de produto . Suas alterações serão salvas automaticamente, mas podem demorar alguns minutos para ficarem ativas. User Management",https://knowledge.hubspot.com/pt/account/set-your-default-home-page
282,Add media from Media Bridge apps to HubSpot content,"The Media Bridge API provides a way to add external, provider-specific media to your HubSpot content through a custom module. You can then report on how visitors are interacting with your media through timeline events and custom reports. Before you begin Before you can create custom modules for your media bridge content, you'll first need to install a Media Bridge app in your account: If you're a developer or have developer resources, learn how to use the Media Bridge API to build a Media Bridge app . Find pre-built Media Bridge apps on the HubSpot App Marketplace. Learn more about connecting apps in HubSpot . Create a module After the Media Bridge app has been installed on an account, create a module in the design manager to render the media object on your template or page: To start, create a new module . When building the module, in the module inspector on the right, click the Add field dropdown menu in the Fields section, then select the Embed field. In the Supported source types section, select the Media integration checkbox. In the EmbedType section, select Media integration . Click the Select a provider dropdown menu and select your connected app. After configuring the embed field, add it to the module by clicking Copy > Copy Snippet and paste the contents in the module.html section. Click Publish changes to save your changes. With your module created, you can add it to a page template , or add it to a page using the drag and drop page editor . When in the page editor, use the Media URL field to add your media to the page. Analyze events After the Media Bridge module has been added to your website pages, you can analyze media events. Media events are events that happen in relation to the embedded media, like a play event. Learn more about how to analyze video views on your pages . Design Manager",https://knowledge.hubspot.com/design-manager/add-media-from-media-bridge-apps-to-hubspot-content
283,Use dashboard filters,"Using properties or custom properties, apply filters across all of your single object and cross object reports in your dashboards. Create quick filters to group multiple properties. Apply a dashboard level filter In your HubSpot account, navigate to Reporting > Dashboards . At the top, click filter Advanced filters . Click + Add filter . Search for and select your property . When searching, view the number of results that contain the keyword and refine your results by deselecting data sources. In the Recently used properties section, you can view the three most recently selected properties used to filter in the dashboard. Learn more about filtering your records . Set the criteria for the filter, then click Apply filter . When configuring your filter, view the data source used by the report in the bottom left of each report. To apply additional filters, click + Add filter . Please note: When a dashboard filter is applied, the filter will only affect reports that use the data source that the property belongs to. For example, if filtering by the Contact owner property under the Contact data source , only reports using that data source will be affected. Funnel reports built with the journey report builder do not support dashboard filters. When you've applied your dashboard filters, you can hover over the information icon to view the filters applied to the dashboard and the individual reports. Reports on dashboards will display data based on the dashboard filters AND existing report filters applied. Dashboard filters: lists the filters that have been applied to report filters. Individual reports: lists the filters applied to the report and any overridden report filters. Dataset reports: list the filters applied to the report and any overridden report filters. Please note: if viewing an individual report from the view & filter action, filters set at the dashboard level will not be applied. Apply a frequency to a dashboard To set a frequency for your dashboard: In your HubSpot account, navigate to Reporting > Dashboards . In the top left, click filter Advanced filters . Click the Frequency dropdown menu and select a frequency for your dashboard. To use your fiscal year settings, click the Use Fiscal Year check box. Create and use quick filters on your dashboard Quick filters can be used to pin properties to the top of the dashboard for easy access and to allow other users to use the same filters. Please note: not all filters can be used as quick filters, only available will display in the panel. Create a quick filter To pin properties to the top of the dashboard: In your HubSpot account, navigate to Reporting > Dashboards . At the top, click filter Advanced filters . Navigate to the Quick filters tab. Then, click + Add quick filters . In the right panel, select the checkbox next to the property you want to add as a quick filter to the dashboard. Click Add . The quick filter will be added to the dashboard and can be configured in the top left. You can add up to five quick filters to a dashboard. Please note: quick filters are specific to a dashboard, users will need to set up quick filters on a per dashboard basis. Also, only owners and users with edit permissions or above for a dashboard can add, edit, or remove quick filters. Create a quick filter using multiple properties You can select multiple properties to group together in one quick filter, and add a custom label and description. Please note: The properties grouped together must have the same property type. For example, Activity date and Create date within the Deals data source can be grouped together because they are both date properties. The operators and values of properties in a quick filter must be the same type to be grouped together. For example, Contact owner and Deal owner can be grouped because the value for the filter can only be Hubspot users. To use a property in a quick filter, they must not already be added to the dashboard. In your HubSpot account, navigate to Reporting > Dashboards . In the top left, click + Quick filters . In the box, click Create or Edit . Click the checkbox next to the properties you want to add to your quick filter. Click Customize . Enter a label and a description for your quick filter. Then, click Save . Generate dynamic quick filters Create dynamic quick filters based on the reports in your dashboard. Dynamic quick filter groups allow you to quickly narrow down the data displayed to only those records that are most important. For example, when generating the Owners dynamic quick filter, it will analyze the reports on your dashboard and will generate a filter that automatically updates and groups owner properties. The dynamic Date range quick filter will be generated based on any date property set in your reports, and will only affect that property of each report when applied to the dashboard. Please note: If a dynamic quick filter is edited, dynamic functionality will be removed. It will instead become an advanced filter that will need to be manually updated. To generate a dynamic quick filter using multiple properties, there must be at least one single object report on the dashboard. In your HubSpot account, navigate to Reporting > Dashboards . In the top left, click + Quick filters . Click the checkbox next to the dynamic quick filter you want to add to your dashboard. Then, click Add . Manage and share your dashboard filters To edit applied dashboard filters: In your HubSpot account, navigate to Reporting > Dashboards . At the top, click filter Advanced filters . Click an existing filter and edit its criteria. Click Update filter . To delete a dashboard filter: In your HubSpot account, navigate to Reporting > Dashboards . At the top, click filter Advanced filters . Hover over an existing filter and click the delete delete icon . To remove a quick filter from a dashboard: At the top, click filter Advanced filters . Navigate to the Quick filters tab. Click the delete delete icon to remove the quick filter. To email a dashboard with filters applied: Apply your filters. In the top right, click the Share dropdown menu. Then select Email this dashboard . In the Dashboard context section, select Send with current dashboard filters . The email will be sent with the filters that are applied to the dashboard at that time. Click Send now . To share a dashboard with filters applied: Apply your filters. Copy the dashboard URL from your browser. Please note the URL updates automatically to reflect the filters you have added and applied. Please note: Any additional filters applied to the dashboard will only apply for the user that applied them, they don't affect the dashboard for other users. Dashboard filters will be saved in your current browser session. i.e., if you revisit the same dashboard again, in the same browsing session, the dashboard filters you most recently selected will still be applied. How do dashboard level filters interact with reports? Dashboard filters only apply to reports that use the same data source that was applied when the filter was created. When you apply a dashboard level filter, that filter will get added to any existing report level filters for reports that have the same data source of the dashboard level filter using AND logic. If a report level filter matches a dashboard level filter, then the dashboard level filter takes precedence and overrides the report level filter. For example, if a report has a report level filter of Contacts: Create date is Yesterday , but the dashboard level filter is Contacts: Create date is Tomorrow , then the dashboard level filter will override the report level filter. However, for custom reports with more complex filters (i.e. reports with AND/OR statements and different groupings of filters), if a dashboard level filter overlaps with the report level filter, it does not override the report level filter and instead simply gets added onto the report level filter using AND logic. Dynamic Date range filter When a user applies the dynamic Date range quick filter, for single object reports not built in the custom report builder: If the report has an explicit date property set that matches one of the properties that consist of the dynamic Date range quick filter, then the dynamic Date range quick filter is applied to the report, and will override the value of the report’s explicit date range property. Otherwise, it won't apply the dynamic Date range quick filter to the report. When a user applies the dynamic Date range quick filter to reports with multiple objects as data sources. The dynamic Date range filter follows the same rules as any other dashboard level filter that gets applied. If the reports share the same data sources as any of the properties that consist of the dynamic Date range filter. Then those properties are ‌applied to the report. For example, a dynamic Date range quick filter has two date properties: Deals: Close date Deals: Create date A dashboard has three reports: Reports A and B are single object reports not built from the custom report builder w/ Deals as a data source Report A has Deals: Close date as its explicit date property. Report B has Deals: Open date as its explicit date property. Report C is built from the custom report builder with Deals as the data source also. When the dynamic Date range quick filter is applied to the dashboard, the following occurs: Report A has its Deals: Close date date property overridden by the dynamic Date range quick filter. Report B is unaffected as it doesn't share the same property as any of the properties in the dynamic Date range quick filter. Report C has both Deals: Close date and Deals: Create date applied. Frequency You can also set the frequency field for reports on a dashboard level. To set the frequency field for the dashboard: Click Advanced filters . Select a frequency option. The affected reports will update automatically. Changing the dashboard level frequency will update the frequency setting applied to all your single object reports. For reports built in the custom report builder, the frequency setting of your reports date field will be updated if there is only one date field used in your report that has a frequency set. Please note: Dashboard filters will not apply to the following reports: Reports created from datasets , and t he Contacts created and worked totals with deals created and won totals report from the report library. For pipeline and funnel-based reports, the date property for these reports can't be changed on the dashboard filter level. To change the date range filter for these reports, click the View and filter icon on the report. Some filters won't apply to reports even if the data source of the filter and report are the same. These are properties that only affect single object reports that weren't built in the custom report builder. Dashboards",https://knowledge.hubspot.com/dashboards/use-dashboard-filters
284,Passe valores de propriedade de contato com campos de formulário ocultos,"Você pode usar um campo oculto do formulário para passar um valor para uma propriedade sem precisar de contatos para preencher o campo correspondente do formulário. Por exemplo, quando um contato envia uma Solicitação de orçamento , pode ser desejável que eles tenham automaticamente um Status de abertura . Pode usar um campo oculto para definir um valor de Aberto na propriedade de contacto de Estado sem que o contacto preencha explicitamente esse campo do formulário . Quando utilizar campos de formulário escondidos, por favor note o seguinte: Se a opção fizer este campo obrigatório estiver ligada ao seu campo do formulário, este campo não pode ser definido como escondido. Se a opção Pre-popular campos com valores conhecidos for alternada para o seu formulário, o valor especificado para o seu campo de formulário oculto pode ser substituído, dependendo do tipo de campo do imóvel . Para definir um campo de formulário como escondido: Na sua conta HubSpot, acesse Marketing > Formulários . Clicar no nome de um formulário ou criar um novo formulário . No editor do formulário, passe o cursor sobre um campo do formulário para esconder e clique no ícone editar lápis . No painel esquerdo, clique para ligar o botão Make this field hidden switch. Especificar o valor a passar para o imóvel no registo de contacto quando o formulário for submetido. Isto varia em função do tipo de campo de propriedade : Selecionador de data/número/texto de linha única/texto de várias linhas: digite o valor no campo Valor padrão text. Marque a caixa de seleção dropdown/Multiple select/Radio select: marque a caixa de seleção ao lado das opções que você deseja usar das Opções de campo . Caixa de seleção única: selecione o botão de rádio Sim , Não , ou Não valor No canto superior direito, clique em Publicar . Forms",https://knowledge.hubspot.com/pt/forms/pass-contact-property-values-with-hidden-form-fields
285,Noções básicas sobre filtragem de bots em análises de e-mail de marketing,"Quando o filtro de bots está ativado, o HubSpot remove atividades suspeitas de bots dos seus dados de desempenho de e-mail . Isso ajuda a fornecer uma visão mais confiável da interação humana com seus e-mails, para que você possa medir melhor o sucesso das suas campanhas de e-mail. Como a atividade de bot é identificada e excluída Para e-mail, a atividade de bot inclui gatilhos iniciados por filtros de privacidade, como o Mail Privacy Protection da Apple, e rastreadores corporativos, como o Mimecast. O HubSpot detecta automaticamente se a atividade de e-mail foi desencadeada por uma ação humana ou não, usando filtragem de IP e outros algoritmos de detecção. Por padrão, a filtragem de bot estará ativada na sua conta. Quando essa configuração estiver ativada, o HubSpot filtrará as suspeitas de atividades de bot para ajudá-lo a avaliar o engajamento orgânico com seus e-mails de marketing. Atenção: quaisquer propriedades de contacto relacionadas com cliques ou aberturas de correio eletrónico serão afectadas quando a filtragem de bots estiver activada. Por exemplo, se o HubSpot detetar um bot aberto para um e-mail, o contador E-mails de marketing abertos não será incrementado. Revisar o impacto da filtragem de bots em suas análises de e-mail Depois de você enviar um e-mail de marketing e seus destinatários se engajarem com o seu conteúdo, você pode revisar métricas como a taxa de abertura do e-mail e a taxa de cliques na página de desempenho do e-mail: Na sua conta da HubSpot, navegue até Marketing > E-mail . Clique no nome de um e-mail enviado. No canto superior direito da página, você pode confirmar o status da configuração de filtragem de bot verificando o rótulo Filtragem de bot . Se a filtragem de bot estiver ativada, as taxas principais de abertura e cliques do e-mail excluirão atividade de bot e incluirão apenas o percentual estimado de aberturas por humanos. Saiba mais sobre como ativar ou desativar a filtragem de bots em . Você também pode saber mais sobre Mail Privacy Protection no Blog de Marketing da HubSpot . Email",https://knowledge.hubspot.com/pt/marketing-email/understand-bot-filtering-in-marketing-email-analytics
