id,titulo,conteudo,link
3001,Demo Sales b11,"A migração do Pipedrive exigiria tratamento prévio dos dados devido a diferenças na arquitetura (ex.: vínculos não obrigatórios entre negócios e contatos no Pipedrive). O período de blackout seria curto (um fim de semana), com exportação, higienização e mapeamento de campos personalizados. APIs robustas permitem integração com outros sistemas (como Google Sheets ou ERPs), via private apps ou webhooks, similares ao Salesforce. Para empresas globais, a HubSpot suporta multiidioma, moedas locais e regras específicas por região/linha de negócio, com permissionamento de acesso por território.",-
3002,Demo Sales b12,"Recursos avançados incluem mapas de calor de relacionamento com contatos (ex.: org charts + frequência de interações) e enriquecimento de dados via LinkedIn Sales Navigator. Discussões técnicas abordam a prevenção de duplicação (ex.: exigir domínio de e-mail como chave primária para empresas) e fluxos para atualização automática de mudanças de emprego de contatos. A equipe de TI pode acessar dados via API, exports ou espelhamento, com opções como agentes Python para automação. O sistema é elogiado por equilibrar sofisticação e usabilidade, com potencial para descoberta de novas funcionalidades conforme a adoção avança.",-
3003,Demo Sales b13,"A HubSpot é vista como uma evolução em relação ao Pipedrive, com ganhos em integração, qualidade de dados e automação, sem complexidade excessiva. Dúvidas residuais são direcionadas para documentação ou contato com o time comercial. O fechamento reforça a flexibilidade da plataforma para empresas globais, com cases de sucesso em players internacionais, e a disponibilidade para demonstrar recursos adicionais conforme a necessidade.",-
3004,Plano de ação Raas armac b1,"A reunião inicia com a apresentação do diagnóstico estratégico e técnico do HubSpot, destacando a necessidade de alinhamento entre as expectativas e o plano de ação. O foco está na validação do roadmap, que inclui iniciativas como automação de processos de outbound, agents de prospecção e regras de prospecção multicanal. Há menção à reestruturação do processo comercial, com ênfase na integração de sistemas (como o RP financeiro) para melhorar a gestão de estoque e precificação. Problemas como falta de integração, processos manuais e gargalos na qualificação de leads são apontados, com soluções propostas envolvendo automação, redução de tempo de resposta e uso de recursos de IA subutilizados na plataforma. O lead scoring e a integração de WhatsApp/telefonia são destacados como prioridades para otimizar a distribuição de leads e a gestão de vendas perdidas.",-
3005,Plano de ação Raas armac b2,"O diagnóstico técnico revela uma conta do HubSpot com dados legados e implementações desorganizadas, necessitando de higienização para garantir qualidade de relatórios e inteligência comercial. Identificam-se workflows complexos e automações mal configuradas, que geram conflitos e processos manuais. A falta de qualidade dos dados de marketing impacta a eficácia das estratégias, com disparidades entre geração de leads e conversão. O plano inclui correções de governança, configurações gerenciais e estruturação de métricas compartilhadas entre marketing e vendas. A análise abrange todas as unidades de negócio (seminovos, rental, mineração, etc.), com foco em criar uma estrutura escalável e segmentada, evitando soluções isoladas por pipeline.",-
3006,Plano de ação Raas armac b3,"O roadmap é detalhado em fases: planejamento, desenvolvimento, implantação e otimização. A fase de planejamento inclui cerimônias de Success Plan e onboarding, com mapeamento de processos comerciais via análise de dados, entrevistas e testes práticos. Um blueprint será criado para documentar problemas, impactos e oportunidades, incluindo quick wins como automações de SLA e integração de WhatsApp. A arquitetura de fontes de marketing é destacada para melhorar a análise de performance por canal, com painéis no HubSpot substituindo planilhas manuais. A integração de telefonia (3CX ou solução nativa) e WhatsApp (via BLEEP) é priorizada, com recursos como gravação de chamadas e análise de sentimentos via AI (MeetRox).",-
3007,Plano de ação Raas armac b4,"Discute-se a urgência de antecipar a integração de WhatsApp e telefonia devido a metas agressivas do time comercial. A solução provisória envolve migrar o fluxo atual para a BLEEP enquanto a integração API é desenvolvida. A 3CX é avaliada para oferecer discador dentro do HubSpot, com gravações armazenadas no CRM. A MeetRox é proposta para análise AI de chats e chamadas, com transcrição, preenchimento automático de campos e relatórios de sentimento. Há preocupação com prazos alongados do roadmap original, e sugere-se tratar essas integrações como quick wins, realizáveis em 1-2 meses. A equipe interna da Armac pode colaborar no desenvolvimento, mas alerta-se sobre retrabalho na integração com SAP HANA.",-
3008,Plano de ação Raas armac b5,"Aborda-se a criação de regras de comunicação automatizadas e métricas para mensurar eficácia (ex.: reativação de leads no 3º e-mail). O lead scoring e a governança de preços são priorizados, com regras de aprovação nativas do HubSpot para evitar propostas com valores incorretos. Um exemplo demonstra automações para redistribuição de oportunidades perdidas e triggers de reciclagem baseadas em tempo. O Operations Hub Professional é recomendado para criar objetos customizados de produtos e facilitar a integração com SAP HANA, permitindo sincronização bidirecional de dados. A equipe técnica da Armac sugere iniciar imediatamente uma versão simplificada da integração, mesmo com ajustes futuros.",-
3009,Plano de ação Raas armac b6,"Detalha-se o processo de higienização da conta HubSpot (4 meses), incluindo limpeza de workflows obsoletos, propriedades redundantes e relatórios desatualizados. A refatoração do processo de pré-vendas (inbound) e aquisição comercial visa reduzir complexidade, com implementação de lead scoring e deal scoring para acelerar ciclos. Regras de SLA entre pré-vendas e vendas serão criadas, com mecanismos de aceitação de oportunidades e métricas de perda (ex.: preço, concorrência). Automações para redistribuição de leads esquecidos e notificações de SLA são exemplificadas, com gatilhos baseados em tempo e interações.",-
3010,Plano de ação Raas armac b7,"Explora-se a automação do pipeline comercial, com movimentação automática de fases (ex.: proposta gerada → muda para ""proposta enviada""). Discute-se a otimização das etapas do funnel, removendo fases redundantes e criando regras para avanço baseado em ações (ex.: envio de contrato). O processo de no-show em reuniões é automatizado com fluxos de remarcação via link de agendamento. Playbooks de enablement comercial são propostos, utilizando gravações de ligações para treinamento. A expansão de receita entre verticais (ex.: rental → seminovos) é planejada com cruzamento de dados de ciclo de vida do cliente.",-
3011,Plano de ação Raas armac b8,"Foca-se na prospecção multicanal com agentes de IA (HubSpot e WhatsApp) e treinamento de recursos nativos de AI. O processo de atenção pós-venda é detalhado, com automações para recompra por safra e recuperação de clientes inativos. O roadmap anual é reforçado como flexível, permitindo repriorizações (ex.: integração de WhatsApp). O modelo de negócio da NextForce é explicado: escopo ajustável com base em necessidades emergentes. O plano Enterprise (R$46 mil/mês) é mencionado, com entrega de documentos para aprovação interna.",-
3012,Plano de ação Raas armac b9,"Solicita-se revisão detalhada do roadmap com as equipes da Armac (comercial, marketing, TI), especialmente para ajustes em seminovos. A proposta comercial deve incluir condições de pagamento e cronograma revisado, com antecipação de entregas críticas. Destaca-se a colaboração entre times técnicos para integrações urgentes (SAP, tabela de preços), usando soluções temporárias como arquivos Excel até a estrutura definitiva. A aprovação de preços via HubSpot é tratada como quick win, com regras nativas de validação.",-
3013,Plano de ação Raas armac b10,"Encerra-se com alinhamento sobre próximos passos: envio do roadmap editável, proposta comercial e agendamento de reuniões técnicas. A NextForce se compromete a apoiar na criação de métricas personalizadas e fluxos de comunicação, enquanto a Armac reforça a necessidade de entregas rápidas para atender metas comerciais. O processo de prevenção a no-shows e a estrutura de playbooks são destacados como exemplos de automações prioritárias. A sessão termina com oferta de demonstração prática dos processos para a equipe da Armac.",-
3014,Plano de ação Raas Ipog b1,"A apresentação inicia com uma agenda estruturada, abordando um diagnóstico realizado ao longo de seis meses (28 sessões), que identificou oportunidades de melhoria em vendas e marketing. Em vendas, destacam-se quatro pilares de oportunidade: performance, eficiência, velocidade e produtividade. O índice de matrícula por consultor está abaixo do esperado, com grande variação entre consultores, indicando disfunções no processo. A eficiência é prejudicada por leads de baixa qualidade, falta de padronização e excesso de tarefas manuais, que geram gargalos e perda de oportunidades. A produtividade é limitada pela sobrecarga de funções dos consultores, que atuam em múltiplas frentes (geração de leads, fechamento de turmas, parcerias). No marketing, a falta de integração entre sistemas impede a mensuração do desempenho de leads, campanhas e canais, resultando em decisões baseadas em dados inconsistentes e dependência de planilhas.",-
3015,Plano de ação Raas Ipog b2,"Os problemas sistêmicos incluem a alimentação analítica manual, que compromete a qualidade dos dados e a tomada de decisões, especialmente em ROI e ROAS das campanhas. A limitação da ferramenta atual restringe a capilaridade de canais e a visibilidade da jornada do cliente, resultando em operações manuais, baixa eficiência e inconsistência nas campanhas. No pós-vendas, os atendimentos manuais tornam a experiência do cliente lenta e ineficiente, com falta de monitoramento de SLA e priorização inteligente de tickets. A desconexão entre marketing, vendas e atendimento impede uma visão holística da jornada, dificultando ações preventivas contra desistências. A estratégia proposta foca em quatro prioridades: maximizar matrículas (meta de 160 mil até 2027), elevar a performance dos consultores (26 matrículas/consultor), aumentar o ROI do marketing em 100% e melhorar a eficiência operacional (redução de 20% no headcount).",-
3016,Plano de ação Raas Ipog b3,"A estratégia é detalhada em três etapas: ""Where we stand"" (sistemas desconectados e dados desalinhados), ""Where to play"" (foco em leads de baixa qualidade, trabalho manual e subaproveitamento de programas como Epog+ e Diamante) e ""How to win"" (otimização de canais, automações e expansão de matrículas via Epog+ e Diamante). No marketing, propõe-se visão end-to-end da jornada, relatórios de desempenho por canal, automações de nutrição de leads e playbook para abertura de turmas. Em vendas, destaca-se a automação da distribuição de leads, lead scoring com IA, automação de comunicações (e-mail, WhatsApp, redes sociais) e reaquecimento automático de leads. No pós-vendas, planeja-se usar IA para auto-atendimento, centralização de canais, regras de SLA e prevenção de abandono. Operações incluem integração com SEI, painéis gerenciais e treinamentos. Um cronograma de dois anos abrange graduação, enterprise e e-commerce.",-
3017,Plano de ação Raas Ipog b4,"A HubSpot é apresentada como a plataforma ideal por ser integrada (marketing, vendas, atendimento, CMS, operações e IA desenvolvidos nativamente), ao contrário de concorrentes que adquiriram soluções separadas. Sua vantagem está na experiência unificada, facilidade de uso e dados centralizados, eliminando a necessidade de ferramentas adicionais (Data Cloud, BI, ETL). A plataforma é líder em avaliações de usuários (25 mil respostas) em marketing, vendas e atendimento, superando Salesforce e Zendesk. Um protótipo funcional da solução para o EPOG demonstra métricas por curso/turma, matrículas, unidades educacionais e programas como Epog+ e Diamante. Diferenciais incluem substituição de múltiplas ferramentas por uma única plataforma, interface intuitiva e adoção rápida pelos times comerciais e de atendimento.",-
3018,Plano de ação Raas Ipog b5,"A NexForce é destacada como especialista em Revenue Operations e IA, com metodologia baseada em sete pilares: RevOps, Grow Formula, times técnicos treinados (via academia interna), automações (NexBot/NexPilot) e BI para gestão de squads. O modelo ""as a service"" foca em resultados (não apenas deploy), com transparência em tempo real via sistemas de comunicação. A empresa possui 300+ clientes, incluindo cases de educação (Sartes, Uniub) e outros setores (como Icon, que migrou do Salesforce para HubSpot em 5 meses). Diferenciais incluem times experientes (ex-Mercado Livre, PropA), processos previsíveis e adaptabilidade dinâmica. O método combina Growth Formula e RevOps para alinhar tecnologia a objetivos de negócio, com casos que comprovam aumento de leads, redução de CAC e otimização de atendimento.",-
3019,Plano de ação Raas Ipog b6,"A NexForce reforça sua credibilidade com 94% de satisfação em 133 avaliações, reconhecimentos (Elite HubSpot Partner, Microsoft AI, 100 Startups to Watch) e equipe qualificada (COO ex-Mercado Livre, engenheiros de soluções com experiência em Álvares Marçal). O modelo de assinatura oferece previsibilidade (mensalidade fixa mesmo com horas excedentes) e flexibilidade para ajustes de escopo sem custos adicionais, diferentemente de consultorias tradicionais. Inclui produtos HubSpot, integrações, consultoria de go-to-market e QBRs trimestrais presenciais. Projeções financeiras mostram ROI potencial com aumento de receita/matrículas e redução de CAC. Materiais complementares incluem talks, metodologia Growth Formula, comparativos HubSpot vs. Salesforce (com add-ons) e updates de produto (200+ em 2024).",-
3020,Plano de ação Raas Ipog b7,"O investimento é detalhado por módulo da HubSpot (Marketing Hub, Sales Hub, Service Hub), com versões, descontos e mensalidades totais. A NexForce oferece flexibilidade para ajustes de volumetria e trava de câmbio dólar-real. A nota fiscal é emitida como SaaS, atendendo a requisitos do cliente. O modelo de assinatura evita conflitos de escopo, permitindo realocação de horas conforme prioridades. Projeções de retorno incluem receita adicional/mês, matrículas/consultor e CAC. Documentos recomendados abrangem depoimentos de clientes (como Raíssa da Starts e Erika da Uniub), workshops e comparativos técnicos. O encerramento enfatiza a importância da plataforma integrada e a disponibilidade para dúvidas, reforçando o compromisso com resultados mensuráveis.",-
3021,Plano de Ação - Implementação Rápida b1,"A reunião começa com um alinhamento sobre o escopo inicial do projeto, focando na implementação de dois módulos da HubSpot: o Marketing Starter e o Sales Pro. O Marketing Starter será utilizado para integrar campanhas digitais, capturar leads através de formulários no site, redes sociais e blog, e automatizar o rastreamento desses leads dentro do CRM. O Sales Pro, por sua vez, será direcionado ao time de vendas e aos SDRs (Sales Development Representatives), com funcionalidades para automação de processos outbound, como sequências de e-mails e gestão de pipelines. A equipe optou por não incluir o módulo de pós-venda (Service Hub) nesta fase, pois já possui um sistema operacional baseado no Microsoft 365 que atende às demandas atuais de atendimento ao cliente. A decisão visa evitar custos adicionais e complexidade desnecessária, priorizando uma implementação ágil do CRM para vendas, com a possibilidade de expandir para o pós-venda em um segundo momento.",-
3022,Plano de Ação - Implementação Rápida b2,"A NextForce é apresentada como o principal parceiro da HubSpot na América Latina, destacando sua experiência em implementações para grandes empresas e agora oferecendo um modelo adaptado para startups e pequenos negócios. O serviço proposto combina uma metodologia validada (Grow Formula), focada em métricas de conversão e velocidade, com uma equipe técnica especializada em engenharia e tecnologia. Um diferencial crucial é o uso de automação robótica (RPA) através da ferramenta Copilot, desenvolvida internamente, que permite replicar fluxos de trabalho pré-configurados (como templates de automações e painéis analíticos) para a conta do cliente em segundos. Isso reduz significativamente o tempo e os custos de implementação. O processo é dividido em sete etapas: entendimento do negócio, customização da plataforma, criação de automações, desenvolvimento de painéis, testes, treinamentos e go-live, com suporte contínuo via WhatsApp durante os primeiros 30 dias.",-
3023,Plano de Ação - Implementação Rápida b3,"Os detalhes técnicos da implementação do Sales Hub Professional são explorados, incluindo a configuração de pipelines de vendas, campos personalizados e integrações com sistemas existentes. A NextForce utiliza uma biblioteca de mais de 130 fluxos de trabalho pré-definidos, como automações para taxa de eficiência, priorização de leads e métricas de churn, todos baseados na metodologia Grow Formula. Esses fluxos são adaptados às regras de negócio do cliente, garantindo que os processos sejam aderentes à operação real. Painéis analíticos são configurados para monitorar KPIs como conversão por canal e desempenho individual de SDRs/LDRs. O treinamento é dividido em duas sessões ao vivo (uma para gestores e outra para a equipe operacional), complementadas por materiais gravados para futuros onboarding. O cronograma total é de um mês, com entregas semanais e documentação completa.",-
3024,Plano de Ação - Implementação Rápida b4,"A implementação é acelerada pelo uso de IA e RPA (Robotic Process Automation), com destaque para o Copilot, ferramenta proprietária da NextForce que migra automaticamente estruturas técnicas complexas (como workflows e painéis) de contas modelo para a conta do cliente. Isso inclui lógicas avançadas, como regras de exclusão para evitar duplicidade de leads e programação de tarefas (ex.: recontato automático após 2 horas se o lead não atender). A abordagem elimina a necessidade de configuração manual, reduzindo erros e prazos. A equipe de produto da NextForce mantém templates atualizados para diferentes perfis (Starter, Professional, Enterprise), garantindo que as melhores práticas do mercado sejam aplicadas. O cliente também recebe acesso a um repositório de treinamentos gravados, útil para capacitar novos colaboradores após os 30 dias de suporte inicial.",-
3025,Plano de Ação - Implementação Rápida b5,"O perfil da equipe de implementação é detalhado, composto por engenheiros de soluções com experiência em empresas como Mercado Livre e Propa, além de casos de sucesso em outros clientes de portes similares. O cronograma é dividido em três fases principais: configuração técnica (1 semana), treinamentos (2 sessões) e go-live com sustentação (30 dias). O investimento é fixado em R$10.000 (parcelável em 5x) para o Sales Hub Professional, sem custos adicionais para o Marketing Starter, cuja implantação é mínima. O pagamento pode ser feito via PIX, boleto ou cartão, com a opção de invoice trimestral e prazo de 45 dias para o primeiro pagamento, facilitando o fluxo de caixa do cliente. A proposta inclui ainda a possibilidade de ajustes de escopo sem custos extras, desde que dentro do limite de horas contratadas.",-
3026,Plano de Ação - Implementação Rápida b6,"Discute-se a inclusão de um usuário adicional para o LDR (Lead Development Representative), cuja atuação híbrida (entre geração de base e atividades de SDR) pode justificar o acesso ao Sales Hub. A NextForce sugere avaliar a necessidade real após o início da operação, evitando custos desnecessários. É mencionada a integração futura com Clearbit (adquirido pela HubSpot), ferramenta de enriquecimento de dados que permitirá ampliar informações sobre leads e empresas diretamente no CRM. O contrato com a HubSpot é anual, com opções de pagamento mensal (via cartão) ou trimestral (via invoice), sendo o Sales Hub cotado a U$ 100/usuário/mês (total de U$ 400 pra 4 usuários) e o Marketing Starter a US$20/mês para até 1.000 contatos.",-
3027,Plano de Ação - Implementação Rápida b7,"O fechamento reforça as condições comerciais: os R$10.000 da NextForce podem ser parcelados em até 5x, com a primeira parcela em 30 dias e as demais a cada 30 dias. Para a HubSpot, o cliente tem a opção de pagar o primeiro invoice em 45 dias, permitindo que a implementação comece imediatamente sem impacto no fluxo de caixa. A equipe destaca a flexibilidade para ajustar o escopo conforme a evolução das necessidades do negócio, garantindo que a plataforma seja um alicerce para crescimento, não apenas uma ferramenta isolada. Materiais complementares (como treinamentos gravados e templates de processos) são disponibilizados para garantir a autonomia do cliente após a implantação.",-
3028,Nexwave - Pitch b1,"A Next Wave apresenta uma solução para reduzir os custos de importação e licenciamento de softwares internacionais no Brasil, onde 30-70% do orçamento de empresas é destinado a tecnologia. Os principais problemas incluem a alta carga tributária (até 70% sobre o valor original do software), variação cambial imprevisível e complexidade fiscal, com riscos de multas de até 300% do valor devido em caso de erros no recolhimento de impostos. Quatro pilares tornam o processo ineficiente: tributação elevada, gestão ineficaz de licenças (renovações automáticas, subutilização), instabilidade cambial e dificuldades em pagamentos internacionais (bloqueios antifraude, limite de cartão). Impostos como IR (15-25%), ISS (2-5%), IOF (0,38-3,38%), CIDE (sobre serviços agregados como suporte), PIS e COFINS (com cálculos complexos via ""rollup"") incidem sobre softwares estrangeiros, exigindo recolhimento manual para cada contrato.",-
