id,titulo,conteudo,link
1226,Compreensão das listas de proibições de e-mails,"Uma lista de proibições contém servidores ou domínios determinados por um operador de listas de proibições como remetentes de spam. Nem todas as listas de proibições são criadas da mesma forma. Algumas listas de proibições, como Spamhaus, são respeitáveis e podem ser mais impactantes. Como as listas de proibições menores, como a Lashback, NoSolicitado e Spam Cannibal, geralmente têm menos impacto, elas não levam a rejeições. O impacto de uma lista de proibições na entregabilidade depende se o servidor de destinatários usa a lista de proibições para filtrar spam. Como uma lista de proibições é gerada? Se um cliente do HubSpot enviar uma campanha de e-mail para uma lista que esteja desatualizada ou que contenha contatos de terceiros, os servidores de e-mail compartilhados da HubSpot poderão ser adicionados temporariamente a uma lista de proibições. As listas de bloqueio são causadas por correio eletrónico armadilhas de spam . As armadilhas de spam são endereços que podem ter sido válidos, mas desde que foram reaproveitado por seu provedor para o único propósito de rastreamento de spam. Qualquer endereço de e-mail que não está em uso por mais de um ano tem a chance de tornar-se uma armadilha de spam. As armadilhas de Spam também são colocados em páginas web disponíveis publicamente e compradas para relatar remetentes que estão mandando e-mail sem o consentimento. Como o HubSpot usa servidores compartilhados, outros destinatários são afetados negativamente por esse comportamento. Por essa razão, a HubSpot encara o spam e a Política de uso com seriedade. Como a HubSpot responde às listas de proibições? Como um Provedor de serviço de e-mail reconhecido, a equipe de entregabilidade de e-mail da HubSpot tem relacionamentos com pontos de contato em cada lista de proibições principal. A equipe monitora e resolve ativamente as listas de proibições de operadores respeitáveis e padrão no setor, como Spamhaus e Spamcop. Há também operadores de lista de proibições aos quais a equipe não solicitará a retirada da lista, pois eles não causarão rejeições. Isso inclui listas de proibições que exigem pagamento para remover IPs. Quando um evento de lista de proibições ocorre, um Consultor de entregabilidade de e-mail entra em contato com o administrador da lista de proibições para coletar o máximo possível de dados sobre o evento. Esses dados são referenciados com o e-mail enviado do HubSpot que corresponde aos critérios para identificar o e-mail e o remetente específicos que causaram a adição a uma lista de proibições. Assim que o e-mail for identificado, a equipe de entregabilidade de e-mail da HubSpot alerta o remetente e a lista que contém a armadilha de spam é desativada. A equipe de entregabilidade de e-mail garante que o cliente realize etapas para evitar listas futuras. Observação: se sua conta gratuita da HubSpot fizer com que os servidores de e-mail compartilhados da HubSpot sejam adicionados a uma lista de proibições, o envio de e-mails na conta será suspenso e ficará bloqueado indefinidamente . Você poderá continuar a acessar as outras ferramentas na sua conta. Quais etapas preventivas posso demorar? Certifique-se de que a sua estratégia de marketing segue as melhores práticas de entrega de correio eletrónico . Certifique-se de ativar o recurso de supressão de graymail no HubSpot marcando a caixa de seleção Excluir contatos com baixo envolvimento . Se a sua lista de envio estiver desactualizada, pode realizar uma campanha de passagem de permissão . Pode ver alguns exemplos de de campanhas de permissão de passagem na Comunidade. Email",https://knowledge.hubspot.com/pt/marketing-email/what-is-an-email-blocklist
1227,Use stock images in your HubSpot content with the Shutterstock integration,"Use the Shutterstock integration to access 60,000 stock images royalty-free. These stock images can be used in your HubSpot content and social posts. Save stock images to the files tool To add stock images to your files tool: In your HubSpot account, navigate to Library > Files . At the top, click the Stock Images tab. Use the search bar in the center of the screen to search for images. In the search results, click the image that you'd like to use. In the bottom right, click Save to your files . To change which folder the image is saved to: In the bottom right, click Change folder and select the new folder . Then, click Save . Then, click Save to your files . Please note: Only photos in the Stock Images section of the file manager are included in the integration. Any images outside of that on Shutterstock.com , or other places, may have a fee associated that is not covered by this integration. Photos from the Stock Images section of the file manager cannot be exported. Use stock images in your content If you've saved a stock image to your file tool, you can select the image from the file picker when creating content. Alternatively, you can search for and add stock images directly from your content editor or social composer. In the HubSpot content editor, start by adding an image to your social post, ad, page, or email: When creating a page , blog post , or email using the classic email editor , click the image icon insertImage at the top of the editor. When creating an email using the drag and drop editor , click and drag an Image element from the Content tab in the left pane into the email editor. Then click Select image . When creating a social post , click the image icon insertImage at the bottom of the post composer. When creating a Facebook lead ad or LinkedIn Lead Gen ad , click Select Image/Video in the Ad tab of the ad editor. At the top, click the search bar and enter a search term . Then, press the Enter key. At the top, click the Stock images tab. Click an image to display the image details. Then, click Preview in full screen . In the bottom left, click Save to your files . The image will be automatically inserted to your content or social editor. It will also be saved to your files tool. Files",https://knowledge.hubspot.com/files/how-can-i-use-stock-images-in-my-content-with-the-shutterstock-integration
1228,"Personalize a mensagem ""Exibir como página da Web"" no seu e-mail de marketing","Quando ativa uma versão Web de um e-mail de marketing , pode personalizar o texto e a hiperligação que aparece no e-mail. Personalizar link de versão para Web do e-mail Na sua conta da HubSpot, navegue até Marketing > E-mail . Passe o cursor do rato sobre a mensagem de correio eletrónico que pretende editar e clique em Editar . Ative uma versão para Web do seu e-mail: Clique na guia Configurações . Clique em texto simples e versão para Web , depois clique para ativar a versão para Web . Edite o título, a URL , a metadescrição e a expiração da versão para Web. Saiba mais sobre como personalizar o conteúdo da versão para Web do seu e-mail aqui . Clique na guia Editar no canto superior do editor. Se estiver usando o editor de e-mail do tipo arrastar e soltar : Passe o cursor sobre a ligação Ver no browser na parte superior da mensagem de correio eletrónico e clique no ícone edit editar. No painel da barra lateral esquerda, personalize a fonte , o alinhamento e o preenchimento do link da versão para Web. Se estiver usando o editor de e-mail clássico atualizado : Passe o cursor do mouse sobre a opção Não está renderizando corretamente? Ver esta mensagem de correio eletrónico como uma página Web aqui ligação na parte superior da mensagem de correio eletrónico e clicar no ícone edit editar. No painel da barra lateral esquerda, atualize a mensagem no editor de rich text. No canto superior direito, clique em Revisar e enviar . Email",https://knowledge.hubspot.com/pt/marketing-email/how-do-i-customize-the-view-as-webpage-message-in-my-email
1229,Enroll contacts into workflows from Salesforce,"After installing the HubSpot-Salesforce integration , you can enroll your Salesforce leads or contacts into HubSpot workflows directly from Salesforce. To enroll a contact into workflows from Salesforce, a user must have their Workflows permission set to at least Edit . In addition, a user needs Edit access for the contact they want to enroll. To enroll a contact into a workflow from Salesforce: Navigate to your Salesforce account. Add the HubSpot Embed window to your Salesforce lead or contact page layouts. Please note: HubSpot’s legacy managed package in Salesforce containing HubSpot’s legacy Visualforce module is being deprecated. If you're still using the legacy Visualforce module, it is recommended to uninstall the package in Salesforce and use HubSpot Embed moving forward instead. In your HubSpot account, navigate to Automations > Workflows . Click the name of the contact-based workflow to enable enrollment from Salesforce for. In the workflow editor, click Edit and then click Edit enrollment trigger . At the bottom of the left panel, click Enrollment settings . Then toggle the Manually enroll contacts from Salesforce switch on. In the top right, click Save . Only active workflows will appear in Salesforce. In the upper right of the workflow, ensure the Workflow is ON switch is toggled on. If not, click Review and publish , then Turn on workflow . In your Salesforce account, navigate to a lead or contact record you want to enroll in a workflow. If you're on Lightning Experience, click the Details tab. In the HubSpot Embed window, click the Workflows tab and click the Select a workflow dropdown menu to select the workflow to enroll the lead or contact in. Click workflows Enroll . Workflows Integrations",https://knowledge.hubspot.com/workflows/enroll-contacts-into-workflows-from-salesforce
1230,Understand how lead ad fields map to HubSpot properties,"When you enable lead syncing for Facebook, Google, or LinkedIn in your ad settings, HubSpot will create corresponding versions of your lead ad forms. These forms won't be visible in your forms tool, but will sync data to your HubSpot properties, and can be used as filters in your lists and workflows. Learn how HubSpot automatically maps lead ad form fields to HubSpot properties below. Custom field mappings Custom fields on Facebook lead ad forms, Google lead form extensions, and LinkedIn Lead Gen Forms will automatically be created in HubSpot as single-line text properties in the Lead Ad Properties property group. The following will apply: The name that the corresponding HubSpot properties will be based on depends on the ad network. Facebook lead ads: the form field label. Google lead form extensions: the question asked. LinkedIn Lead Gen Forms: the question asked. The name will exclude any non-English characters and substitute spaces with underscores. For example: Custom field on Facebook lead ad Custom property created in HubSpot How did you hear about us? how_did_you_hear_about_us ¿Qué productos le interesan? que_productos_le_interesan Field mapping limitations The following custom field mapping limitations will apply: Form fields that do not contain any English characters will not be synced to HubSpot. Consequently, any responses to these fields will not be synced to HubSpot as well. If an existing HubSpot property has the same internal name as a form field's key or question, new properties will not be created for the field. Instead, the field will be mapped to that existing property. Default lead ad form fields cannot be synced to custom HubSpot properties. Learn more about the default field mappings for each ad network . Default Facebook lead ad fields will always map to the corresponding HubSpot property in the mapping table below , regardless if you change the field name in your Facebook lead form settings. ​ ​ If you’re configuring a custom question on your LinkedIn Lead Gen Form, you must select Single line input for the Answer type. The field type of a question you include in your form must match the type of the corresponding HubSpot property in order for the associated data to sync with HubSpot. Any mismatched fields will be appear as errors in the Lead syncing tab of your ads settings. Learn more about how to troubleshoot and fix lead syncing errors . Default Facebook lead ads field mappings Facebook lead ad field HubSpot property email email full_name first name + last name first_name first name last_name last name phone_number phone street_address address city city state state province province country country post_code zip zip_code zip company_name company job_title job title work_phone_number mobile phone work_email Maps to email if no email is specified. Otherwise, creates work email property. gender gender date_of_birth date of birth marital_status marital status relationship_status relationship status military_status military status Default LinkedIn Lead Gen Form field mappings LinkedIn Lead Gen Form field HubSpot property email address email first_name first name last_name last name phone_number phone city city state state country country zip_code zip company_name company company_size company size industry industry job_title job title job_function job function seniority seniority degree degree field_of_study field of study school school start_date start date graduation_date graduation date date_of_birth date of birth gender gender work_phone_number mobile phone work_email Maps to email if no email is specified. Otherwise, creates work email property. Default Google lead form extension field mappings Google lead form field HubSpot property Email email First name first name Last name last name Full name first name + last name Phone number phone Work phone mobile phone Job title job title Company name company City city Region state Street address address Work email Maps to email if no email is specified. Otherwise, creates work email property. ads",https://knowledge.hubspot.com/ads/lead-ads-field-mappings-to-hubspot
1231,Embed HubSpot data into a NetSuite layout,"After connecting HubSpot and NetSuite, you can embed HubSpot data into a NetSuite layout. This allows you to view information from a HubSpot contact, company or deal record directly on a NetSuite layout. This window displays HubSpot timeline activities such as emails logged, workflows the record is enrolled in, and record properties. It also includes a link to the HubSpot record. Turn on HubSpot Embed In your HubSpot account, click the settings settings icon in the top navigation bar. In the left sidebar menu, navigate to Integrations > Connected Apps . Click NetSuite . Click the Feature discovery tab. In the Enable extra features banner, click Enable . Click Install HubSpot Embed . In the dialog box, click Install . Review the necessary permissions, then click Accept . You will be redirected back to HubSpot. Once HubSpot Embed has been installed, click Close . After installing HubSpot Embed in HubSpot, log into your NetSuite account. Embed HubSpot into a NetSuite layout In NetSuite, hover over the Customization tab and click SuiteBundler > Search & Install Bundles > List . Search for HubSpot Sync Bundle and install it. After the bundle has been installed, HubSpot information will automatically be added to contact, accounts, and opportunity page layouts in NetSuite. To adjust the HubSpot Embed window: In your NetSuite account, click Setup > Company > General Preferences . Scroll down to the Custom Preferences section and enter the HubSpot Embed Width and HubSpot Embed Height . A minimum height of 600 pixels is recommended. Explore HubSpot Embed features With the HubSpot Embed, you can: View the record's timeline and any associated objects in NetSuite. Enroll the record in a workflow and view any previous workflow enrollments. View the record's properties and property history. Directly book meetings in HubSpot through NetSuite. Enroll contacts in a sequence through NetSuite. Integrations",https://knowledge.hubspot.com/integrations/embed-hubspot-data-into-a-netsuite-layout
1232,Create a global email footer,"To customize your marketing email footer, create a global rich text module with the required CAN-SPAM tokens and use it in place of the default Office Location Information module. In your HubSpot account, navigate to Content > Design Manager . Locate your email template in the finder and click its name . In the inspector on the right, click + Add , then click and drag a rich text module into the footer of your email template. Click the module to select it in the inspector. Scroll down to the Default content section, and click the preview to expand the default content editor. In the editor, add the CAN-SPAM required information to your rich text module. You can copy and paste the source code from the Office Location Information module or add the tokens to your new rich text module manually. To include your office location information, include the following tokens: {{ site_settings.company_name }} {{ site_settings.company_street_address_1 }} {{ site_settings.company_city }} {{ site_settings.company_state }} {{ site_settings.company_zip }} {{ site_settings.company_phone }} To include your unsubscribe link(s) in the rich text module: Click the Insert dropdown menu and select Insert/edit link . In the Link text field, enter the text you'd like recipients to see, such as ""edit your subscription preferences."" In the Link URL field, enter {{ unsubscribe_link }} to allow contacts to select which email types they unsubscribe from or {{ unsubscribe_link_all }} to allow recipients to unsubscribe from all email automatically with one click. When you've entered your information, click Add link . Customize the content of your footer, making sure to keep the required CAN-SPAM information. In the inspector, click the More dropdown menu and select Convert to global module . In the dialog box, enter a name for your global module, then click Create . Remove your original Office Location Information module by clicking on the module, then clicking the trash icon delete in the inspector pane on the right. Click Publish changes to take the changes to your template live. Your new rich text module will now be available for use on any of your other drag-and-drop templates. Marketing Email",https://knowledge.hubspot.com/marketing-email/how-can-i-create-a-global-email-footer
1233,Encontre o GUID de um formulário,"O formulário GUID (Globally Unique Identifier) é um número inteiro de 128 bits utilizado para identificação. O GUID é necessário ao usar a API de formulários da HubSpot , e também pode ajudá-lo a identificar um formulário da HubSpot incorporado numa página externa. Para localizar o GUID do seu formulário: Na sua conta HubSpot, acesse Marketing > Formulários . Se tiver uma conta gratuita da HubSpot, clique em Marketing > Formulários . Passe o cursor sobre o nome do formulário e clique em Acções > Editar formulário . Ou criar um novo formulário . No canto superior direito, clique em Embed . Na caixa de diálogo, procure o valor do atributo formID no código incorporado. Este é o GUID do formulário. O GUID do formulário também é apresentado no URL da página quando está no editor de formulários. Forms",https://knowledge.hubspot.com/pt/forms/find-your-form-guid
1234,Malaysia Service Tax on Digital Services (DST) | Frequently asked questions,"Please note: this article has been prepared for informational purposes only. It is not intended to provide, and should not be relied on as tax advice. For any questions you should consult your own tax and/or legal advisors. If your business is located in Malaysia, learn how HubSpot handles Digital Service Tax (DST) and how you can update HubSpot with your DST-related information. What is Digital Service Tax (DST)? Digital service tax (DST) is a consumption based tax that is chargeable on the supply of digital services by a foreign service provider to any consumer in Malaysia Why am I being charged DST? HubSpot is registered for DST in Malaysia. It is therefore required to charge and collect tax at the prevailing rate (see more information here ). Which HubSpot services are liable for DST? All HubSpot’s services are considered liable to DST except for professional and onboarding services. How does HubSpot determine which customers Malaysian DST applies to? If your primary shipping address is either Malaysia, then you will be charged DST. Learn how to check what your primary company address is set to in HubSpot . Are there any exemptions under which VAT may not be charged? If your company is exempt from being charged DST then you will need to send HubSpot a valid exemption certificate and ensure that your company meets all exemption criteria. I am registered for Service Tax in Malaysia, will I still be charged DST? Yes, HubSpot is required to collect DST on all sales made to Malaysian customers.",https://knowledge.hubspot.com/account/malaysia-digital-service-tax-frequently-asked-questions
1235,Gerenciar campanhas publicitárias do Google no HubSpot,"Depois de conectar sua conta do Google Ads ao HubSpot , você poderá gerenciar suas campanhas de anúncios, grupos de anúncios, anúncios e palavras-chave do painel do HubSpot Ads. Editar campanhas No HubSpot, você pode editar nomes, orçamentos e programações de campanhas de anúncios. Para editar uma campanha de anúncios: Na sua conta da HubSpot, navegue até Marketing > Anúncios . Passe o cursor do mouse sobre a campanha e clique em Exibir detalhes . Para editar sua campanha, clique em Editar campanha no canto superior direito. Para editar o nome da campanha , insira um novo n ome para o conjunto de anúncios na guia Detalhes. Para editar o Orçamento ou Programação , acesse a guia Orçamento e Programação. Edite o valor do orçamento em Orçamento . Selecione sua estratégia de lances . Para ajustar a duração do grupo de anúncios, use os campos do seletor de datas para alterar a data final ou a hora final . Na guia Automação, você pode optar por criar uma nova lista de contatos da campanha: Insira um nome para sua nova lista. Clique em Criar lista . Quando terminar de fazer alterações, clique em Publicar alterações . Gerencie seus grupos de anúncios Para editar o orçamento, as opções de agendamento e outros detalhes dos grupos de anúncios: No painel de anúncios, clique na campanha do grupo de anúncios ou do anúncio que você quer editar. Edite os detalhes do grupo de anúncios: Passe o cursor do mouse sobre o grupo de anúncios que você deseja editar e clique em Editar . Em nome de grupo de anúncios , você pode inserir um nome de grupo de anúncios . Para editar seu orçamento ou programação , acesse a guia Orçamento e programação. Clique em Publicar alterações . Para ativar ou pausar um grupo de anúncios, ative ou desative o botão ao lado do nome do grupo de anúncios. Para excluir um grupo de anúncios: Na tabela de grupos de anúncios, passe o cursor do mouse sobre o grupo de anúncios que você quer excluir e clique em Excluir . Na caixa de diálogo, clique Excluir grupo de anúncios para confirmar a exclusão. Gerenciar palavras-chave para um grupo de anúncios Você pode criar, ativar, pausar ou excluir palavras-chave se clicar em um grupo de anúncios . Para criar uma nova palavra-chave: No canto superior direito da tabela de palavras-chave, clique em Adicionar palavras-chave . No painel direito, insira uma nova palavra-chave e um tipo de correspondência . Você pode saber mais sobre como corresponder tipos de trabalho na documentação do Google Ads . Se quiser criar palavras-chave adicionais, clique em Adicionar palavra-chave . Depois de terminar, clique em Adicionar . Para ativar ou pausar uma palavra-chave, ative ou desative o botão ao lado do nome da palavra-chave. Para excluir uma palavra-chave: Na tabela de palavras-chave, passe o cursor do mouse sobre a palavra-chave que queira excluir e clique em Ações . Clique em Excluir . Na caixa de diálogo, clique Excluir palavra-chave para confirmar a exclusão. ads BETA",https://knowledge.hubspot.com/pt/ads/manage-your-google-ad-campaigns-in-hubspot
