id,titulo,conteudo,link
1526,Limitar o acesso aos e-mails registados no CRM,"Uma vez que alguns utilizadores podem estar a trocar informações confidenciais com determinados contactos, é importante salvaguardar quaisquer mensagens de correio eletrónico registadas em que não devam estar totalmente disponíveis para todos os utilizadores. Pode editar as permissões dos e-mails registados no HubSpot CRM para garantir que os utilizadores da sua conta só têm acesso aos e-mails que lhes são relevantes. Permissão de edição para rever as mensagens de correio eletrónico registadas Para configurar as permissões de acesso aos e-mails registados: Na sua conta HubSpot, clique no ícone de configurações settings icon na barra de navegação superior. No menu da barra lateral esquerda, acesse Usuários e equipes . Clique no nome de um utilizador que pretende editar. À direita do menu pendente Vista atual , clique em Editar permissões . No separador CRM , clique em Object access para expandir a secção. Clique no menu pendente CRM emails e, em seguida, seleccione uma opção: Tudo: o utilizador pode aceder a todos os e-mails de CRM registados no HubSpot. Apenas equipa: o utilizador pode aceder a todas as mensagens de correio eletrónico em que está incluído (por exemplo, foi remetente, destinatário, CC ou BCC) ou a todas as mensagens de correio eletrónico em que os membros da sua equipa estão incluídos. Owned only: o utilizador pode aceder aos e-mails em que está incluído (por exemplo, foi remetente, destinatário, CC ou BCC). No canto inferior direito, clique em Guardar . Connected Email",https://knowledge.hubspot.com/pt/connected-email/limit-access-to-logged-emails-in-the-crm
1527,Configure uma cópia de e-mail de conformidade,"A funcionalidade de cópia de conformidade de correio eletrónico envia automaticamente BCC a todas as mensagens enviadas, excluindo as mensagens de correio eletrónico individuais e as mensagens de correio eletrónico de marketing de teste , para um endereço de correio eletrónico designado. Esse recurso está disponível para organizações que precisam avaliar todas as mensagens de saída em busca de conformidade com os padrões definidos pela Comissão de Valores Mobiliários (SEC) dos EUA.   Uma forma simples de o fazer é enviar automaticamente todos os e-mails de marketing de saída para um endereço de e-mail designado, onde essas mensagens podem ser revistas posteriormente para verificar a sua conformidade. Observação: O envio de uma mensagem de correio eletrónico de marketing irá gerar uma cópia de conformidade para cada destinatário. Por exemplo, se enviar um e-mail de marketing a 1.000 contactos, receberá 1.000 e-mails de cópia de conformidade . Os fornecedores de correio electrónico comuns (por exemplo, Gmail, Yahoo, Outlook.com) não podem lidar com este tipo de volume de correio electrónico. Se ligar e utilizar uma caixa de entrada pessoal para o destinatário BCC, certifique-se de que o fornecedor de correio eletrónico consegue processar um elevado volume de mensagens de correio eletrónico com cópia de conformidade. Todos os e-mails de cópia de conformidade enviados contam para o seu limite de envio de e-mails . Na sua conta HubSpot, clique no ícone de configurações settings icon na barra de navegação superior. Na barra lateral esquerda, clique em Marketing > E-mail . Clique na guia Assinaturas . Ative a opção cópia de e-mail de conformidade. Na caixa de diálogo, insira o e-mail da pessoa que receberá o CCO de todos os e-mails enviados. Em seguida, clique em Guardar para enviar uma mensagem de correio eletrónico de confirmação ao destinatário. Se você precisar atualizar o destinatário para a cópia de e-mail de conformidade, clique em Editar destinatário . Email",https://knowledge.hubspot.com/pt/marketing-email/set-up-a-compliance-copy-email
1528,Set a priority for chatflows,"You can create multiple chatflows to display on different pages on your website. If two chatflows target the same page URL, or a contact meets the criteria for the segmented lists used in the chatflows' targeting rules, you can decide which chatflow should have the top priority and display instead of the other . For example, you have two chatflows: Chatflow A is a generic chatflow to greet visitors and appears when the website URL contains www.hubspot.com . Chatflow B is tailored to visitors who are ready to buy and appears when the website URL is www.hubspot.com/pricing . With these rules, Chatflow A will always appear, even on www.hubspot.com/pricing . If you want Chatflow B to appear on the pricing page regardless of Chatflow A's targeting rule, move Chatflow B to the top priority. Chatflow B's targeting rule will then take priority and will display when a visitor is on www.hubspot.com/pricing . Chatflow A will display on all other pages that contain www.hubspot.com . Please note: the chatflow priority doesn't check team availability when deciding which chatflow to display. Learn how to create a bot using the Offline bot template that can take over for your team outside of business hours. In your HubSpot account, navigate to Automations > Chatflows . You'll see each chatflow's priority listed in the left column. To reorder the chatflows, click and drag a chatflow to another location in the list. To move a chatflow to the top or bottom priority, hover over the chatflow and click the More dropdown menu and select Move to top priority or Move to bottom priority . Chatflows Inbox",https://knowledge.hubspot.com/chatflows/set-a-priority-for-your-chatflows
1529,Como adicionar formatação condicional a tabelas em relatórios,"Use a formatação condicional em seus gráficos de tabela para compreender melhor os dados do seu relatório. Você pode destacar ou aplicar escalas de cores às propriedades numéricas da sua tabela para chamar a atenção para as informações mais importantes. A formatação condicional pode ser aplicada a visualizações de tabelas criadas no construtor de relatórios personalizados e no construtor de relatórios de objeto único . Crie uma visualização de tabela no construtor de relatórios personalizados ou no construtor de relatórios de objeto único. Acesse Configurações do gráfico : No Construtor de relatórios personalizados , clique em Configurações do gráfico na coluna central. No Construtor de relatórios de objeto único , clique em Configurações do gráfico na coluna da esquerda. Na seção de Formatação condicional , selecione a coluna à qual aplicar a formatação condicional. Os tipos de propriedade Número , Moeda , Porcentagem e Duração podem ter formatação condicional aplicada. Saiba mais sobre tipos de propriedade na HubSpot . Clique no menu suspenso de Paleta de cores e selecione uma paleta de cores. Para editar as cores aplicadas para Mín e Máx , clique nos seletores de cor de Mín ou Máx e selecione uma cor. Campos que não contêm valor ou estão em branco não terão cor aplicada. Clique em + Adicionar ponto médio para definir uma cor intermediária. Por padrão, os valores automáticos serão aplicados aos campos Mín , Médio e Máx . Para definir esses valores, insira um número específico. Se houver um número abaixo ou acima do mínimo ou máximo, o campo terá a cor do mínimo ou máximo. Observação: os valores automáticos mostram um gradiente com base nos valores visíveis na página atual da tabela, não todos os valores na coluna. Para incluir todos os valores da coluna no gradiente, insira valores mínimos ou máximos específicos. Para adicionar formatação condicional a outra coluna, clique no menu suspenso Escolha a coluna para aplicar e selecione outra coluna. Aplique suas configurações. Para tipos de campo da propriedade Duração , clique no menu suspenso Duração para definir uma medição de tempo para a escala de gradiente da coluna. Para excluir a formatação condicional aplicada a uma coluna, selecione a coluna no menu suspenso Escolher coluna para aplicar e clique em delete Remover formatação condicional . Reports",https://knowledge.hubspot.com/pt/reports/add-conditional-formatting-to-tables-in-reporting
1530,Manage marketing contacts settings for your integrations,"In HubSpot, only contacts tagged as marketing contacts can receive marketing emails and be targeted with ads. If you use connected apps in HubSpot to create contacts, you can automatically set new contacts as marketing contacts. Apps in HubSpot can be connected via OAuth, which includes apps from the app marketplace. All new marketing contacts will count towards your billable contact tier limit . Please note: you must have Marketing contacts access permissions to set your contacts’ marketing status. Set contacts created by oAuth or app marketplace apps as marketing contacts You can decide which apps connected to your account via OAuth authentication will sync contacts as marketing contacts. This includes apps connected from the HubSpot App Marketplace . Only contacts created after the toggle has been switched on will be created as marketing contacts. In your HubSpot account, click the settings settings icon in the top navigation bar. In the left sidebar menu, navigate to Integrations , then click Marketing contacts . In the Your connected apps section, you’ll see all connected apps in your portal. Click to toggle the switch on for any apps that you want to sync contacts to HubSpot as marketing contacts. Please note: Only contacts created after the toggle has been switched on will be created as marketing contacts. Learn how to set existing contacts as marketing contacts manually in bulk or via workflows . All apps connected to your portal will be listed in the Your connected apps section, even if they do not create contacts. Turning the toggle on for apps that do not create contacts will not impact your marketing contacts. Integrations",https://knowledge.hubspot.com/integrations/manage-marketing-contacts-settings-for-your-integrations
1531,Usar envio único em um email para mesclar propriedades personalizadas,"Com o suplemento transactional email , pode utilizar a API de envio único para fundir propriedades personalizadas. Use este endpoint para renderizar o email, adicionar algumas personalizações e enviar o email para o destinatário pretendido. Atenção: HubSpot entregará um e-mail transaccional a um contacto independentemente do seu estado de subscrição ou do seu estado de opt-in duplo . Na sua conta da HubSpot, navegue até Marketing > E-mail . No canto superior direito, clique em Criar e-mail . Na caixa de diálogo, seleccione Regular . No corpo principal do correio eletrónico, insira os símbolos de personalização pretendidos . Para utilizar uma propriedade personalizada que ainda não existe, clique no ícone do código-fonte code e adicione o token no código do seu e-mail. Clique na guia Configurações e use o menu suspenso Tipo de e-mail para selecionar Transacional . Clique na guia Destinatários e selecione Salvar para API de envio único . Clique na guia Revisar e clique em Salvar para API de envio único . Na caixa de diálogo, clique em Salvar e-mail para API de envio único . Depois de salvar, você receberá um ID de e-mail interno para usar com a API na guia Desempenho de e-mail. Copie o ID de e-mail interno e clique em Ir para a documentação para enviar valores para os tokens de personalização em seu e-mail. Se você precisar da ID de e-mail interna posteriormente, poderá encontrá-la no painel de detalhes do e-mail. Na sua conta da HubSpot, navegue até Marketing > E-mail . Clique no nome do e-mail. Clique em Mais detalhes para ver o ID de e-mail interno no painel direito. Email",https://knowledge.hubspot.com/pt/marketing-email/how-to-use-single-send-in-an-email-to-merge-custom-properties
1532,"Editar, eliminar ou comentar uma actividade","Pode editar, eliminar ou deixar comentários nas actividades nos registos incluindo chamadas, tarefas, notas, reuniões, e-mails registados manualmente, correio postal e mensagens SMS, LinkedIn ou WhatsApp. No caso dos comentários, os utilizadores com acesso ao registo poderão ver e responder ao seu comentário. Acesse os registros: Contatos: Na sua conta HubSpot, acesse CRM > Contatos . Empresas: Na sua conta HubSpot, acesse CRM > Empresas . Negócios: Na sua conta HubSpot, acesse CRM > Negócios . Tickets: Na sua conta HubSpot, acesse CRM > Tickets . Objetos personalizados : na sua conta da HubSpot, acesse Contatos > [Objeto personalizado] . Se a sua conta tiver mais do que um objeto personalizado, passe o mouse sobre Objetos personalizados e selecione o objeto personalizado que deseja visualizar. Clique no nome do registo onde a actividade é registada. Na linha de tempo, localize a actividade. Se os detalhes da actividade estiverem recolhidos, clique na right seta para a direita no canto superior esquerdo para expandir a actividade. Para editar o texto da actividade, passe o rato sobre a actividade e clique no ícone de lápis edit . Edite o texto e, em seguida, clique em Guardar . Para editar a data de ocorrência de uma actividade, clique em date ou time e seleccione um novo valor. As alterações serão automaticamente guardadas. Para eliminar uma actividade, passe o cursor sobre a actividade e clique em Acções > Eliminar . Na caixa de diálogo, clique em Remover para confirmar. Para comentar uma actividade, na parte inferior da actividade, clique em Adicionar comentário ou [x] comentários se já existirem comentários. Na caixa de texto, digite seu comentário . Você pode usar a barra de ferramentas de rich text na parte inferior para formatar seu comentário e inserir um link, imagem, artigo da central de conhecimento ou um snippet. Clique em Salvar . O comentário será adicionado à atividade. Observação: uma atividade pode ter um máximo de 100 comentários. Para editar ou eliminar um comentário existente, passe o rato sobre o comentário: Clique no ícone edit ícone de lápis para editar o comentário, introduza as suas edições na caixa de texto e clique em Guardar . Clique no ícone delete ícone de eliminação para eliminar o comentário. Na caixa de diálogo, clique em Remover para confirmar. Contacts Deals Companies Tickets CRM Setup",https://knowledge.hubspot.com/pt/records/comment-on-an-activity
1533,Create a web version of your marketing email,"Enable the web version of your marketing email to automatically generate a web page using the contents of the email. Once published, the web version of your email will be available via a link in the body of your email, but will not be indexable by search engines like Google. Web version limitations Keep the following caveats in mind when editing and testing the web version of your email: The HubSpot tracking code will not be included in the web version of your email, and any associated views won't be tracked in the traffic analytics tool or campaigns tool. Only contact and company personalization tokens will render in the web version of your marketing email. Deal, ticket, and custom object personalization tokens are not supported , and will only render the configured default value in the web version of your email. If you included a product or abandoned cart module in your email, the products in the module will not render in the web version. Web versions of emails are not available in HubSpot free trial accounts. Enable and configure the web version of your email In your HubSpot account, navigate to Marketing > Email . Hover over your marketing email and click Edit . In the content editor, click the Settings tab. Click > Plain text and web version . Click to toggle the Web version switch on. Next, customize the following settings: Page title: the text of the web version that appears in the browser title bar. Page URL: the URL of the web version. Click the domain dropdown menu to select a connected domain . In the text field, enter the page slug . Use only a ""/"" to publish to the home page of the domain. Page expiration : If you have a Marketing Hub Starter account, the web version of your email will expire one year after you publish your email. You can set up a redirect to an alternative page when your email's web version expires by clicking the When page expires, redirect visitors to dropdown menu, then selecting a page. If you have a Marketing Hub Professional or Enterprise account, you can optionally select the Expire page on a specific date checkbox if you want to redirect the web version of the email to a HubSpot page or external URL at a scheduled date and time. If you have a Marketing Hub Professional or Enterprise account and you're using the updated classic email editor , you can edit the web version of the email in the design manager. Below Web version information , click Edit web version contents . The email template will open in the design manager in a new browser tab or window. In the template editor, click the View As Web Page module and edit the Default content in the module inspector . Please note: the email's web version URL will not work when your email is still a draft. The URL will lead to a live page after your email is sent. If you share the preview of the web version of your email with a member of your team, they will need to log in to their HubSpot account before they can view the preview. If you don't see the Web version switch in the advanced settings, and see the message You need to include a web version module in your template to create a web version of this email , add the View As Web Page module to the email template. In the Template section, hover over the template thumbnail and click Edit template . The email template will open in the design manager in a new browser tab or window. Search for the View As Web Page module and add it to the template . In the upper right, click Publish changes to take the template changes live. Please note: the web version of an automated email will always reflect its most recently published revision. If you make and republish additional edits to an automated email after it was originally published, any recipients who then view the web version will see the latest changes that you published. If you're using a c ustom coded template, ensure that the template includes either the {{view_as_page_section}} or the {{view_as_page_url}} token. Email Marketing Email",https://knowledge.hubspot.com/marketing-email/create-a-web-version-of-your-marketing-email
1534,Compartilhar ou exportar relatórios e painéis,"Compartilhar relatórios e painéis com sua equipe. Você pode compartilhar relatórios e painéis por e-mail e Slack uma vez ou de forma recorrente, dependendo da configuração do relatório ou painel. Compartilhe um relatório No painel de relatórios, você pode exportar um relatório como um arquivo CSV ou Excel ou enviar o relatório por e-mail para os usuários da conta. Você também pode programar e-mails de relatórios recorrentes diariamente, semanalmente ou mensalmente. Você pode configurar vários e-mails recorrentes para um único relatório. Os arquivos de dados compartilhados incluirão campos que foram adicionados ao relatório: Os relatórios de objeto único serão exportados com propriedades que foram adicionadas à seção Propriedades selecionadas da guia Dados do criador de relatórios. Avançado relatórios personalizados irá exportar com campos que foram adicionados ao Configurar guia do construtor de relatórios. Enviar e agendar e-mails para um relatório individual Na sua conta da HubSpot, navegue até Relatórios > Relatórios . Passe o mouse sobre o relatório que você deseja enviar por e-mail e clique em Ações > Compartilhar via . No painel direito, selecione E-mail .  Então, clique Próximo . Por padrão, o e-mail será configurado para ser enviado uma vez. Para enviar um e-mail recorrente, no Este é um e-mail recorrente? seção, selecione Sim, este é um e-mail recorrente . Clique no Destinatários internos menu suspenso e selecione os usuários para os quais deseja enviar o e-mail. Para adicionar um arquivo de dados ao e-mail, clique em Anexar arquivo para download menu suspenso e selecione um tipo de dados .  Se Sem anexo for selecionado, um visual do relatório será enviado por e-mail em vez de um arquivo de dados. Para enviar o e-mail para destinatários que não sejam usuários do HubSpot em sua conta, insira o nome deles endereço de email no Outros destinatários campo. Os endereços de email devem ter um domínio verificado . No Assunto do e-mail campo, digite o linha de assunto do e-mail que aparecerá na caixa de entrada do destinatário. No Mensagem campo, digite o corpo do texto do e-mail . Se você selecionou enviar o e-mail em uma programação recorrente: No Apelido de e-mail campo, insira um nome para este e-mail recorrente. Os destinatários não podem ver esse apelido. Clique no Agendar menu suspenso e selecione Diário , Semanalmente , ou Mensal . Se você selecionou Semanalmente ou Mensal , clique no Dia de [Semana/Mês] menu suspenso e, em seguida, selecione o dias ou datas quando você deseja que o e-mail seja enviado. Clique no Hora do dia menu suspenso e, em seguida, selecione o tempo que você deseja que o e-mail seja enviado. Os dados do relatório serão capturados duas horas antes desse horário. Será apresentado um resumo das datas de entrega dos e-mails na parte inferior do painel. Para visualizar o relatório que os destinatários receberão em uma nova guia, clique em Pré-visualização . Para enviar o e-mail, clique em Enviar agora ou Agendar e-mail . Observe: ao enviar dados de relatório como anexo a um e-mail, os seguintes relatórios não são suportados: análise da web, relatórios com e-mail como tipo de dado, anotações, relatórios personalizados, relatórios com tipo de dado unificado e relatórios de widget de análise de vendas. Exportar um relatório Para relatórios que não são suportados pelo função de compartilhamento , um e-mail único para seu endereço de e-mail de usuário pode ser enviado incluindo um arquivo de dados. Este e-mail não pode ser definido como recorrente. Na sua conta da HubSpot, navegue até Relatórios > Relatórios . Passe o mouse sobre o relatório que deseja exportar e clique em Ações menu suspenso e selecione Exportar . Na caixa de diálogo, insira um Nome para o seu relatório no Nome campo e clique em Formato de arquivo menu suspenso para selecionar o formato de arquivo para exportação. Clique em Exportar . Quando a exportação for processada, você receberá um link de download por e-mail e no centro de notificações. Compartilhar um relatório como uma imagem Você pode compartilhar um relatório como uma imagem e ajustar o tamanho para dimensionar corretamente a imagem do relatório. Na sua conta da HubSpot, navegue até Relatórios > Relatórios . Passe o mouse sobre o relatório que deseja exportar e clique no menu suspenso Ações e selecione Exportar como uma imagem . Ajuste a largura com o slide ou um número de pixels. Clique em Salvar . A imagem será baixada agora com a escala correta aplicada. Compartilhe um relatório de um painel Envie os dados de um relatório individual de um painel para vários endereços de e-mail. Os e-mails podem ser configurados para envio recorrente. Na sua conta da HubSpot, navegue até Relatórios > Painéis . No canto superior direito de um relatório no seu painel, clique em verticalMenu .  Selecione Compartilhar via . Em seguida, selecione E-mail . Selecione se o e-mail será recorrente. Se você selecionar Sim : No Apelido de e-mail campo, insira um nome para este e-mail recorrente. Os destinatários não podem ver esse apelido. Clique no Agendar menu suspenso e selecione Diário , Semanalmente , ou Mensal . Se você selecionou Semanalmente ou Mensalmente , clique no menu suspenso de [Semana/Mês] e selecione os dias ou quando deseja que o email seja enviado. Clique no Hora do dia menu suspenso e, em seguida, selecione o tempo que você deseja que o e-mail envie. Os dados do relatório serão capturados duas horas antes desse horário. Clique no Destinatários menu suspenso e, em seguida, selecione o Usuários para o qual você deseja enviar o e-mail. Para incluir um arquivo de dados do relatório como anexo de e-mail, clique em Anexar arquivo para download menu suspenso e, em seguida, selecione um formato de arquivo .  Se Sem anexo for selecionado, um visual do relatório será enviado por e-mail em vez de um arquivo de dados. No Assunto do e-mail campo, digite o linha de assunto que aparecerá na caixa de entrada do destinatário. No Mensagem campo, digite o corpo do texto do e-mail . Para finalizar a configuração do e-mail, clique em Enviar agora ou Agendar e-mail . Observe: Somente relatórios de objeto único, baseados em eventos e jornada do cliente podem ser enviados como CSV, XLS e XLSX por e-mail. Gerenciar e-mails de relatórios recorrentes Se você for um Superadministrador ou o proprietário de um relatório, poderá modificar e excluir um email recorrente. Na sua conta da HubSpot, navegue até Relatórios > Relatórios . Passe o mouse sobre o relatório que tem um email recorrente e clique em Ações > Gerenciar compartilhamentos recorrentes . Na caixa de diálogo, gerencie o e-mail recorrente: Para editar os detalhes do e-mail, clique no apelido do e-mail . Para alterar o proprietário do e-mail recorrente: Passe o mouse sobre o e-mail e clique em Ações > Alterar proprietário . Na caixa de diálogo, clique em Proprietário de e-mail recorrente menu suspenso e selecione um novo usuário . Clique Alterar proprietário . Para excluir o e-mail recorrente: Passe o mouse sobre o e-mail e clique em Ações > Excluir . Na caixa de diálogo, clique em Excluir e-mail recorrente . Observação: um e-mail recorrente deve ser excluído pelo menos duas horas antes da data de envio prevista. Se for excluído dentro de duas horas do horário de envio, o e-mail será enviado a todos os destinatários programados. Compartilhe um painel Envie um e-mail com um arquivo de dados dos relatórios do seu painel uma vez ou de forma recorrente para seus usuários do HubSpot. Os dados do painel podem ser enviados para um endereço de e-mail que não esteja na sua conta ( Profissional e Empresa somente) apenas uma vez. Os dados do painel enviados em e-mails recorrentes são baseados nas permissões do usuário que configurou o e-mail. Para que os usuários recebam apenas seus próprios dados, cada usuário deve configurar seus próprios e-mails recorrentes no painel. Observe: ao enviar dados de relatório como anexo a um e-mail, os seguintes relatórios não são suportados: análise da web, relatórios com e-mail como tipo de dado, anotações, relatórios personalizados, relatórios com tipo de dado unificado e relatórios de widget de análise de vendas. Enviar e agendar e-mails para um painel Os e-mails recorrentes do painel somente podem ser enviados aos usuários da HubSpot. E-mails não recorrentes podem ser enviados para usuários da HubSpot e usuários externos. Ao enviar um painel para um usuário que não seja da HubSpot, o domínio do endereço de e-mail deve estar conectado como um domínio de envio de e-mail. Na sua conta da HubSpot, navegue até Relatórios > Painéis . No canto superior esquerdo, clique em nome do painel atual e selecione o painel você quer compartilhar. No canto superior direito, clique em Compartilhar . Em seguida, selecione Enviar este painel por e-mail . Por padrão, o e-mail será configurado para ser enviado uma vez. Para enviar um e-mail recorrente, no Este é um e-mail recorrente? seção, selecione Sim, este é um e-mail recorrente . Clique no Destinatários internos menu suspenso e, em seguida, selecione o Usuários para enviar o e-mail. Se você tem um Profissional ou Empresa assinatura, você pode enviar um e-mail único para usuários que não são do HubSpot. No Outros destinatários campos, insira o endereço de e-mail do destinatário . O domínio do endereço de e-mail inserido deve estar conectado como um domínio de envio de e-mail .  Se o domínio de envio de e-mail não estiver conectado corretamente, uma mensagem de erro aparecerá abaixo do Campo Outros destinatários . Por exemplo, se você estiver enviando o painel para test@examplecompany.com , examplecompany.com deve ser adicionado como um domínio de envio de email. Você pode enviar 100 e-mails por dia para usuários que não sejam do Hubspot. Observação: os usuários da HubSpot e usuários externos receberão o mesmo e-mail. Certifique-se de não compartilhar informações pessoais ou sensíveis antes de enviar. No Assunto do e-mail campo, digite o linha de assunto que aparecerá na caixa de entrada do destinatário. No Mensagem campo, digite o corpo do texto do e-mail . Para incluir um arquivo para download dos dados como anexo de e-mail, clique em Anexar arquivo para download menu suspenso e, em seguida, selecione um formato de arquivo .  Se Sem anexo for selecionado, um visual do painel será enviado por e-mail em vez de um arquivo de dados. Por padrão, o e-mail incluirá todos os relatórios suportados no painel. Para incluir apenas relatórios específicos, selecione Incluir relatórios selecionados , então selecione o caixas de seleção ao lado dos relatórios que você deseja incluir. Por padrão, o e-mail não incluirá nenhum filtro do painel. Para enviar o e-mail com filtros específicos do painel, clique em Enviar com filtros de painel atuais . Para visualizar o relatório que os destinatários receberão em uma nova guia, clique em Pré-visualização . Para enviar o e-mail, clique em Enviar agora ou Agendar e-mail . Se você selecionou enviar o e-mail em uma programação recorrente: Clique no Agendar menu suspenso e selecione Diário , Semanalmente , ou Mensal . Se você selecionou Semanalmente ou Mensal , clique no Hora de [dia/mês] menu suspenso e, em seguida, selecione o dias ou datas quando você deseja que o e-mail seja enviado. Clique no Hora do dia menu suspenso e, em seguida, selecione o tempo que você deseja que o e-mail seja enviado. Os dados do relatório serão capturados duas horas antes desse horário. Será apresentado um resumo das datas de entrega dos e-mails na parte inferior do painel. Para finalizar a configuração do e-mail, clique em Enviar agora ou Agendar e-mail . Observe: Somente relatórios de objeto único, baseados em eventos e jornada do cliente podem ser enviados como CSV, XLS e XLSX por e-mail. Se um relatório não for suportado, o relatório individual os dados podem ser exportados . Gerenciar e-mails do painel recorrentes Se você for um Superadministrador ou o proprietário de um painel de controle, poderá modificar e excluir um email recorrente. Na sua conta da HubSpot, navegue até Relatórios > Painéis . No canto superior esquerdo, clique em nome do painel atual e selecione o painel você quer editar. No canto superior direito, clique Compartilhar , então selecione Gerenciar e-mails recorrentes . Na caixa de diálogo, configure seus e-mails recorrentes: Para editar os detalhes do e-mail, clique no apelido do e-mail . Para alterar o proprietário do e-mail recorrente: Passe o mouse sobre o e-mail e clique em Ações > Alterar proprietário . Na caixa de diálogo, clique em Proprietário de e-mail recorrente menu suspenso e selecione um novo usuário . Clique Alterar proprietário . Para excluir o e-mail recorrente: Passe o mouse sobre o e-mail e clique em Ações > Excluir . Na caixa de diálogo, clique em Excluir e-mail recorrente . Observação: um e-mail recorrente deve ser excluído pelo menos duas horas antes da data de envio prevista. Se for excluído dentro de 2 horas do horário de envio, o e-mail será enviado aos destinatários programados. Compartilhe relatórios por meio da integração do Slack Se você instalou a integração do Slack , poderá compartilhar os relatórios do painel com o resto da sua equipe no Slack. Os relatórios somente podem ser compartilhados em canais públicos do Slack e não podem ser enviados para canais compartilhados. Compartilhar relatórios via Slack Para compartilhar um link para os relatórios de um painel: Na sua conta da HubSpot, navegue até Relatórios > Painéis . No canto superior direito, clique em Ações menu suspenso e selecione Compartilhe no Slack . No painel direito, selecione o canal para enviar os relatórios. Você pode optar por inserir uma mensagem para acompanhar a mensagem do Slack. Clique Compartilhe no Slack . Uma visualização dos relatórios será exibida no Slack. Se o usuário tiver acesso ao relatório no HubSpot, ele poderá clicar no link no Slack para ir diretamente para o relatório. Para compartilhar um relatório individual: Na sua conta da HubSpot, navegue até Relatórios > Relatórios . Passe o mouse sobre o relatório que deseja compartilhar e clique em Ações menu suspenso e selecione Compartilhar via . No painel direito, clique em Slack . Clique Próximo . Por padrão, o e-mail será configurado para ser enviado uma vez. Para enviar um e-mail recorrente, no Este é um e-mail recorrente? seção, selecione Sim, este é um e-mail recorrente . Na seção Compartilhar com o canal ou usuário do Slack? , selecione compartilhar com um usuário ou um canal de compartilhamento. Clique no menu suspenso Compartilhar com [canal/usuário] e selecione o canal ou usuário para o qual deseja enviar a mensagem do Slack. No campo Mensagem, digite o S falta texto do corpo da mensagem . Se você selecionou enviar a mensagem em uma programação recorrente: No Apelido campo, insira um nome interno para a mensagem. Clique no Agendar menu suspenso e selecione Diário , Semanalmente , ou Mensal . Se você selecionou Semanalmente ou Mensal , clique no Dia de [Semana/Mês] menu suspenso e, em seguida, selecione o dias ou datas quando você deseja que o e-mail seja enviado. Clique no Hora do dia menu suspenso e, em seguida, selecione o tempo que você deseja que o e-mail seja enviado. Os dados do relatório serão capturados duas horas antes desse horário. Será apresentado um resumo das datas de entrega dos e-mails na parte inferior do painel. Para visualizar o relatório que o destinatário receberá em uma nova guia, clique em Pré-visualização . Para enviar a mensagem do Slack, clique em Enviar agora . Gerenciar mensagens recorrentes do Slack para relatórios e painéis Se você for um Superadministrador ou o proprietário de um painel de controle, poderá modificar e excluir uma mensagem recorrente. Navegue até relatórios ou painéis: Na sua conta da HubSpot, navegue até Relatórios > Painéis . Na sua conta da HubSpot, navegue até Relatórios > Relatórios . Passe o mouse sobre o relatório e clique em Ações > Compartilhar via . Na caixa de diálogo, navegue até Outros aplicativos aba. Para alterar o proprietário da mensagem de Margem de Atraso recorrente, passe o mouse sobre o nome da mensagem e clique em Ações > Alterar proprietário . Para editar os detalhes da mensagem, clique em Apelido Slack . Para excluir a mensagem recorrente do Slack: Passe o mouse sobre o e-mail e clique em Ações menu suspenso e selecione Excluir . Na caixa de diálogo, clique em Excluir mensagem recorrente . Observação: um e-mail recorrente deve ser excluído pelo menos duas horas antes da data de envio prevista. Se for excluído dentro de 2 horas do horário de envio, o e-mail será enviado aos destinatários programados. Dashboards",https://knowledge.hubspot.com/pt/dashboard/email-or-export-reports-and-dashboards
1535,"Topics, pillar pages, and subtopic keywords","With HubSpot's SEO tools, you can organize your content into topics that matter to your customers. Each topic is composed of a pillar page and supporting content. Linking supporting content back to a pillar page on your main website helps search engines discover your content and surface it in search results. Please note: creating topic clusters in HubSpot does not affect your website's SEO directly. Topic A topic is a main goal, problem, or idea that your customers are interested in. You can research and compare which topics are worth writing about directly in the SEO tool. When you're researching new topics, the tool calculates the following metrics: Monthly Search Volume : the average monthly searches for this term in search engines. Longer or niche terms might have no or low monthly search volume, and broader terms might be highly popular but difficult to rank for. Difficulty: an estimation of the difficulty you will face breaking into the front page of search results for this topic. This score is measured on a 100 point scale, meaning it's easier to see success with topics that have lower score Pillar page A pillar page is a comprehensive resource page that covers a topic in depth. This page links to high-quality content for supporting subtopic keywords. A pillar page should apply on-page SEO best practices , referencing the topic in the page title, URL, and H1 tag. Content on a pillar page should also be adapted to convert visitors, since all your supporting content links back here. Want to see how other users are building their pillar pages? Check out a few examples on the HubSpot Marketing blog . Please note: the pillar page should sit on the top level of your website in a space that gets a lot of organic traffic. To ensure that everything on the page can be crawled by search engines, the pillar page should not have any content locked behind a form or a password. Subtopic keywords Subtopic keywords address a specific question about your pillar page topic. This piece of content should include a link back to your pillar page to drive traffic to your website. When you attach a blog post, landing page, or website page to a subtopic keyword, the SEO tool tracks how many inbound links you have referring back to your pillar page. You can attach the following types of content to your subtopic keywords in the SEO tool: One of your HubSpot blog posts, landing pages, or website pages The full URL of a webpage A link to a high-quality external website or blog When you add a new subtopic keyword, you'll see analytics in the Subtopic Keyword panel for Monthly Search Volume . Please note : there is currently a limit of 100 subtopic keywords per topic. Additionally, each piece of subtopic keyword content, such as a blog post or landing page, can only be attached to one topic. SEO",https://knowledge.hubspot.com/content-strategy/pillar-pages-topics-and-subtopics
