id,titulo,conteudo,link
1301,Optimize your marketing email for mobile devices,"If you're drafting a marketing email , you can hide specific sections for recipients on desktop or mobile email clients, as well as change the column configuration and overall layout to tailor to users reading your email on smaller devices. Tailoring your email to different devices can help boost engagement and enhance the overall user experience of your emails. Please note: this feature is only available when using the drag and drop email editor . Custom coded email templates will still require a developer to create media queries to account for differences in email client size and device type. Email client support Most major email providers support the mobile optimization settings that HubSpot provides in the marketing email editor, but the following email clients do not currently support mobile optimized emails: Yahoo! Mail on Android AOL Mail on Android Gmail IMAP (i.e., using the Gmail app with a non-Google account) Some versions of Samsung Mail, such as using an Outlook account connected to Samsung Mail. If using one of the clients listed above, HubSpot's mobile optimization features that insert media queries that are specific to desktop or mobile will not be applied. Sections set to be hidden for desktop or mobile will also be visible. Limitations You cannot set module settings to different values between desktop and mobile clients. For example, you can't configure the font size, padding, or module alignment to appear differently between client types. However, you can create a desktop-specific section that includes any modules you need, with each module configured to appear the way you need for recipients on their desktop, then ensure that it's hidden for mobile clients. Then, clone the section, customize the new section to be optimized for mobile clients, and set it to be hidden for desktop clients. Learn more about configuring the client-specific visibility settings in the sections below. Hide modules and sections on desktop or mobile To customize which modules or sections appear for desktop or mobile recipients: In your HubSpot account, navigate to Marketing > Email . Click the name of a drafted email, or click Create email in the top right to create a new email . Click the desktop desktop icon or mobile mobile icon at the top of the email editor to configure the settings for each client type. Hover over a module or section and click the hide hide icon to hide that module in the version of the email you're editing. To show all hidden modules for a version you're editing, click Show all hidden at the top of the email editor. You can click the view view icon to toggle a hidden module back to visible for that version of the email. In the left pane, you can select the Show as maximum width on mobile devices checkbox to ensure the module or section appears as full width for mobile recipients. Customize email layout for mobile or desktop To configure different layout settings between mobile and desktop clients: In the left pane, click the Content tab. To customize how an email section will appear between desktop and mobile: Click one of the email sections . Under the Visibility section, you can toggle the All devices switch off, then click Show or Hide under the respective Desktop and Mobile sections. In the Layout section, toggle the All devices switch off, then configure the column layout for Desktop and the stacking layout for mobile. You can then edit the section styling for either mobile or desktop clients. Edit the Body color , Border width and type , Background type , and Background color associated with mobile or desktop recipients. To customize how a template appears for desktop or mobile recipients: In the left pane, click Design . In the Template section, toggle the All devices switch off. You can then edit the template styling for either mobile or desktop clients. Edit the Body color , Border width and type , Background type , and Background color associated with mobile or desktop recipients. When you're done editing the visibility and layout settings for your email, you can preview how the email will appear in a number of common email clients. Marketing Email",https://knowledge.hubspot.com/marketing-email/optimize-marketing-email-for-mobile-devices
1302,Requisitos técnicos para conectar minha caixa de entrada à HubSpot usando IMAP,"Para ligar a sua caixa de entrada ao HubSpot , o seu servidor de e-mail deve suportar IMAP (Internet Message Access Protocol) e SMTP (Simple Mail Transfer Protocol). Veja a seguir os requisitos para conectar sua caixa de entrada usando IMAP. Este artigo tem recursos técnicos e definições para sua equipe de TI ou administrador de e-mail. Se o seu servidor de e-mail não estiver atualmente configurado para IMAP, trabalhe com seu administrador de TI para garantir que sua caixa de entrada seja configurada corretamente. Observação: a caixa de entrada de conversas não é compatível com uma conexão IMAP. Se estiver a tentar ligar uma conta de correio eletrónico à caixa de entrada de conversações , tem de ligar uma caixa de entrada que esteja alojada no Gmail ou no Office 365. Requisitos do servidor Ao conectar sua caixa de entrada ao HubSpot e enviar e-mails, o HubSpot se conectará ao seu servidor de e-mail usando o TLS (Transport Layer Security). Para acessar a caixa de entrada e enviar um e-mail, são utilizados IMAP e SMTP, respectivamente. Ambas as portas que executam estes protocolos devem estar abertas ao tráfego, ou pode adicionar os IPs que fazem estas ligações à sua lista de permissões. O HubSpot efectuará até cinco ligações simultâneas quando tiver uma caixa de entrada ligada com IMAP. Enquanto estiver ligado, existem duas ligações simultâneas permanentes para que o HubSpot possa sincronizar os e-mails da caixa de entrada e da pasta enviada. Existe ainda uma terceira ligação permanente efectuada se a sua caixa de entrada tiver pastas adicionais. Duas conexões simultâneas temporárias também ocorrem quando você envia um e-mail através da sua caixa de entrada conectada no HubSpot. A porta à qual o HubSpot se liga deve suportar a encriptação. O HubSpot suporta TLSv1.0, TLSv1.1, TLSv1.2, SSLv3 ou atualização STARTTLS para TLSv1.0, TLSv1.1, TLSv1.2, SSLv3 em todas as portas; TLSv2 não é suportado. O HubSpot não suporta uma conexão de caixa de entrada se seu servidor usar Courier-IMAP como o software IMAP. Isto acontece porque o HubSpot não consegue registar as respostas de e-mail no CRM quando as respostas são enviadas para uma caixa de entrada utilizando o software Courier-IMAP. O Nome comum (CN) para o certificado SSL instalado no servidor deve incluir o nome de domínio totalmente qualificado (FQDN) do servidor ao qual o HubSpot está se conectando. Por exemplo, se o seu servidor IMAP for imap.domain.com, o CN no certificado SSL deve incluir imap.domain.com. Configuração Sua configuração de e-mail pode afetar sua capacidade de conectar sua caixa de entrada via IMAP. O IMAP deve ser ativado para que o e-mail seja sincronizado. O HubSpot não suporta uma ligação com o ActiveSync, mas se utilizar o ActiveSync no seu cliente de e-mail, ligue a sua conta utilizando a ligação HubSpot-Exchange . Certificado de segurança No caso de seus certificados SSL não serem assinados por uma Autoridade de Certificação, há uma opção para permitir um certificado não seguro ao iniciar a conexão. Você precisará do nome de usuário e senha apropriados para acessar seu servidor, bem como os nomes dos servidores IMAP e SMTP. Siga estas instruções para obter estas informações ou trabalhe com a sua equipa de TI para determinar as credenciais de início de sessão correctas a utilizar. Adicionar endereços IP à sua lista de permissões É possível que sua equipe de TI permita apenas que determinados endereços IP se conectem à sua caixa de entrada. Se este for o caso, a sua equipa de TI terá de adicionar os endereços IP que a HubSpot utiliza para ligar a sua caixa de entrada à sua lista de permissões. Como os métodos de autenticação, as configurações de segurança e os protocolos disponíveis podem diferir de um servidor de e-mail para outro, pode ser necessário trabalhar com sua equipe de TI para confirmar se seu servidor de e-mail atende aos requisitos acima. Se você tiver dificuldades durante o processo de conexão IMAP, converse com sua equipe de TI ou com o administrador antes de abrir um ticket junto ao Suporte da HubSpot, já que seu departamento de TI pode fornecer as informações específicas necessárias para solucionar problemas aos quais a HubSpot não tem acesso. Connected Email",https://knowledge.hubspot.com/pt/connected-email/technical-requirements-for-connecting-your-inbox-to-hubspot-with-imap
1303,"Create, edit, and attach CSS files to style your site","CSS (Cascading Style Sheets) files are coded files that select elements of your page and control their presentation. CSS files cannot be attached to emails or email templates. This article walks through creating, publishing, and attaching a CSS file in HubSpot. You can learn how to make simple design changes to a particular page . If you're using a theme template, learn how to edit your theme settings . Create a new CSS file In your HubSpot account, navigate to Content > Design Manager . Click the folder icon folder in the upper left-hand corner to expand the sidebar menu. Then click File > New file . In the dialog box, click CSS stylesheet . Then enter a name for your CSS stylesheet and click Create . Edit the CSS file Once you have created or opened an existing CSS file, make your edits in the code editor. In addition to standard CSS, the code editor supports HubL variables and macros to make maintaining your CSS easier. To preview how your HubL will render, click to toggle the Show output switch on at the top of the editor. A panel will open on the right with the rendered preview. To see a list of standard CSS selectors for HubSpot templates, check out Boilerplate CSS . Before publishing, check your code for HubL errors. There are three places to find HubL errors or warnings in a custom module or coded file: In the error console along the bottom of the code editor. In the error gutter along the left-hand side of the code editor. In the scroll bar on the right-hand side of the editor. Errors preventing you from publishing will be in red, while general warnings will be in yellow. At the bottom of the code editor, click Show details to see more information on the errors in the error console and Hide details to collapse the error console. In the error console, there will be links to wherever there are HubL errors or warnings in your code or custom module. Hover over the red error indicators on the left-hand side of the code editor to see the error or warning in your code. Clicking the error will cycle your cursor to all errors or warnings on that line. Clicking a scrollbar annotation will bring you to that part of the file. You can also click a line number within the code editor and have the URL of the file update accordingly. This allows you to share a link to your code with others and direct them to exactly where you're working within the file. After editing the file, click Publish changes in the upper right. If you'd like to call this stylesheet in another coded template, copy the sheet's URL by clicking Actions > Copy public URL in the left sidebar menu. Attach to template In HubSpot, you can attach stylesheets to your content in a few different ways. Below is the order in which attached stylesheets are linked on your site: public_common.css * : a stylesheet primarily used by HubSpot's app, but also for certain site features. Header HTML in settings under Website > Pages : link tags added to the global <head> of the site. Layout.css ** : default responsive CSS file attached to all drag-and-drop template layouts. Attached stylesheets in settings under Website > Pages : stylesheets attached to your entire site. Attached stylesheets in settings under Website > Blog : stylesheets attached to your blog (overrides site global sheets). Linked stylesheets *** : stylesheets attached in the template layout. Additional <head> markup in the template: link tags added to the <head> of a particular template layout. Page-specific stylesheets: stylesheets attached in a page's settings. Page head HTML: link tags added to the <head> of a particular page in the page's settings. * Required ** Required for drag and drop layouts *** Recommended method of stylesheet attachment for template layouts To attach stylesheets to a template, open the template in your design manager. In the right sidebar menu under Head and Body Options , select a file from the Add dropdown menu next to Linked stylesheets . You can edit or remove a stylesheet that's already attached by hovering over it and clicking Edit to make changes to it or the X to remove it. After adding a stylesheet, click Publish changes in the upper right-hand corner to apply your changes to the live pagess using the template. Attach or remove stylesheets on a specific page ( Marketing Hub Professional and Enterprise only) Please note: this option isn't available for theme templates. Learn how to edit your theme settings . To add or remove a page-specific stylesheet from the settings section of the page editor: Navigate to your content: Website Pages : In your HubSpot account, navigate to Content > Website Pages . Landing Pages : In your HubSpot account, navigate to Content > Landing Pages . Click the name of your page. In the content editor, click the Settings menu and select Advanced . In the Page Stylesheets section of the dialog box , click the Attach a stylesheet dropdown menu and select a stylesheet . To remove a stylesheet, click X next to that stylesheet. To turn off stylesheets that are inherited from the template or domain, click the dropdown menu next to the stylesheet and select Disabled . Attach or remove domain stylesheets ( Marketing Hub Professional and Enterprise only) Please note: theme templates must include the annotation enableDomainStylesheets: true in order to use domain-level stylesheets. Learn more about template annotations . To add or remove a stylesheet from all content on a domain: In your HubSpot account, click the settings settings icon in the top navigation bar. In the sidebar menu, click Website > Pages . Click the dropdown menu to select the domain you want to update settings for. On the Templates tab, scroll to CSS & Stylesheets . To add a stylesheet, click + Add style sheet . Click the X beside an attached stylesheet to remove it. Click Save . Please note: when downgrading to HubSpot’s Starter or free tools, attached domain-level stylesheets will remain active until you remove them. Once all stylesheets are removed, you can no longer attach stylesheets at the domain-level. Learn more about downgrading a subscription . Design Manager",https://knowledge.hubspot.com/design-manager/create-edit-and-attach-css-files-to-style-your-site
1304,Use the site speed dashboard,"With the site speed dashboard, you can use real user data to evaluate how well your website performs for visitors against key Web Vitals metrics. You can then use this data to optimize load times and improve user experience. Analyze domain or page performance In your HubSpot account, click your account name in the upper right. In the Account section, locate your account ID beneath your account name. Navigate to app.hubspot.com/site-speed/[account-id] and replace [ account-id] with your account's ID. To analyze a domain: Click the Select a domain dropdown menu at the top of the page and select a domain . Click Analyze . To analyze an individual page: Select Search URL at the top of the page. In the text field, enter a URL , then click Analyze . To set the date range: Click the first date picker at the top of the page. Select a rolling date range , such as Today or Last 30 days , or a custom start date . If you've selected a custom start date, click the second date picker and select a custom end date . Understand site speed reports On the site speed dashboard, you will see the following reports: Performance Overall: this report analyzes the overall performance of your page or domain. Core Web Vitals Trends: this report tracks core web vitals - the different key metrics that measure site speed. It's recommended to aim for Good core web vitals in 75% of visits. Sessions by country: this report tracks your core web vitals by the country associated with the visitor's IP address. Sessions by device type: this report tracks what percentage of your site visits are occurring on different devices. Largest Contentful Paint: this report measures the time it takes for the largest element on the page to render. For the best user experience, this element should appear within 2.5 seconds of the page starting to load for 75% of page visits. First Contentful Paint: this report FCP tracks how long it takes for the initial page ender to complete. It helps calculate consumers' initial visual impressions. Time to First Byte: this report measures the time it takes a user's browser to receive the first byte of a response from the server after making a request. Interaction to Next Paint: this report measures how long it takes for your site to react to the first thing a person does - for example, clicking a button. Cumulative Layout Shift: this report measures web page element stability. For example, buttons that change position before users can click them would contribute to a poor CLS score. Page Performance: this report shows core web vitals of individual pages. Render Strategy: this report measures to what degree your page visits are pre-rendered. Pre-rendered pages are static versions of pages that are stored locally to improve page loading speeds. Learn more about rendering in HubSpot's developer documentation. You can click into individual reports to learn more about how individual assets and pages are performing.",https://knowledge.hubspot.com/seo/use-the-site-speed-dashboard
1305,Set up your HubSpot account,"When setting up a new HubSpot account , learn how to create your account, invite your team, and customize your default settings. If you use any third-party apps, you might also want to connect them to your account to integrate your systems. Below is an overview of the account setup tasks you should complete as an admin. Within each section, you’ll find links to detailed instructions for each task. For in-depth video training, check out Setting Up Your HubSpot Account in the HubSpot Academy. Create your account There are multiple ways to create a HubSpot account. The most common method of signing up for HubSpot is with your name and email address. You can also sign up for HubSpot using your Google login or Apple ID. HubSpot’s account creation page Sign up for HubSpot using your Apple ID After creating your account, you'll automatically be logged in. Learn more about logging in to HubSpot and troubleshooting password issues . Secure your account To further secure your account and lower the risk of unauthorized access, you can set up two-factor authentication (2FA) or single sign-on (SSO) ( Enterprise only). If needed, you can also restrict HubSpot employees from accessing your account. Set up two-factor authentication for your HubSpot login Set up single sign-on (SSO) ( Enterprise only) Set up single sign-on using Active Directory Federation Services (AD FS) Prevent HubSpot employee access to your account Invite your team Invite your team members to the account to start collaborating in HubSpot. You can customize each user’s permissions to control which parts of HubSpot they can access. Once invited, they can log in and set up their profile and personal preferences. Add and remove HubSpot users HubSpot user permission guide Manage your user profile and preferences Create and manage teams ( Professional and Enterprise only) Customize account default settings While some settings apply only to individual users, such as user preferences, other settings are account-wide and impact all users. These settings include account time zone and language, default currencies, and security. While setting up your account defaults, you can also turn on data privacy-related features. Customize default language and region settings Add and edit your account currencies Set up your company branding in HubSpot Turn on data privacy settings in your HubSpot account Connect apps to your HubSpot account If you have contacts and other object records stored in a separate CRM, you can connect that CRM to HubSpot to sync over relevant information. You can also browse HubSpot’s App Marketplace to find and integrate tools you need for your business. Depending on your needs, you can connect integrations from the App Marketplace or build your own with HubSpot’s API endpoints. Connect apps to HubSpot Connect and use HubSpot data sync HubSpot’s App Marketplace HubSpot Developers documentation Get recommendations about setup and usage (BETA) If you have access to the Get more value out of your account with Insights and Recommendations beta , you can view insights to help you activate and better use your HubSpot account. Recommendations are reset at the start of each month. Recommendations can include: Highlighting workflows that aren't currently being used. How to organize your forms into folders to make it easier to find them. How to create workflows to automate your business processes. How to organize unfiled workflows into folders to make it easier to find them. How to resolve the alerts on your connected apps to avoid any disruptions. How to personalize your customer interactions with calling. To review and act upon recommendations: In your HubSpot account, click the settings settings icon in the top navigation bar. In the left sidebar menu, click Account Insights . On the Available tab, recommendations are shown with an explanation and call-to-action (CTA). To take action on the recommendation, click the CTA . Once you've completed a recommended action, it'll display on the Completed tab. Manage AI settings To use generative AI features in your HubSpot tools, you must turn on your AI settings. You can also manage AI's access to your data sources. Learn how to manage your AI settings . Manage your HubSpot subscription You can manage your current subscription from the Account & Billing section of your account. In this section, you can explore add-ons, update your current subscription, and view your billing documentation. Manage your HubSpot subscription HubSpot billing and payment | Frequently Asked Questions View and download your HubSpot invoices and receipts Update your payment method and billing contacts Get help with HubSpot If you're having any technical issues with setting up your HubSpot account, or want to speak to someone about your account, you can reach out to HubSpot Support or your account representative. Learn more about the support resources available to you. Join the HubSpot Community To engage with other users and get more out of your HubSpot tools, join the HubSpot Community. You can see examples from peers, get tips and advice from experts, learn how to troubleshoot common issues, and submit feedback to the Product team. Getting Started With the HubSpot Community Create your Community user account Introduce yourself on the Community welcome forum Get the latest updates from the Community newsletter",https://knowledge.hubspot.com/get-started/set-up-your-account
1306,Use the NetSuite integrations sync card,"After connecting the NetSuite integration , you can view the NetSuite sync card on contact, company, deal, and invoice records to view sync information. This gives you a more accurate view of your record syncing status, including: Whether the record is currently syncing with NetSuite The last time the record synced Which NetSuite record the HubSpot record is syncing with Below, learn how to add and view the sync card on your CRM records. Or, learn how to embed HubSpot data into NetSuite . Enable additional features After connecting the NetSuite integration, you must authorize additional NetSuite features. In your HubSpot account, click the settings settings icon in the top navigation bar. In the left sidebar menu, navigate to Integrations > Connected Apps . Click NetSuite . Click the Feature discovery tab. In the Enable extra features banner, click Enable . Add the sync card If you did not customize the right sidebar of your records , the NetSuite sync card will automatically be added to your records. If you customized the right sidebar of your records, add the Integration sync card to the right sidebar for each object type: In your HubSpot account, click the settings settings icon in the top navigation bar. In the left sidebar menu, navigate to Objects, then select the object for which you’d like to edit the right sidebar. Click the Record customization tab. Click Customize the right sidebar . In the right panel, click Edit default view . Click Add card > Integration sync . Click Save . If you have both NetSuite and Microsoft Dynamics 365 connected to your account, or multiple objects syncing to one object (for example, NetSuite Individuals and NetSuite Contacts both syncing to HubSpot contacts), you will see an integration sync card for each sync type. View the sync card After the Integration sync card has been added to your records, you can view the following information on it: Syncing to: which NetSuite record the HubSpot record is syncing with. Click the record name to open the record in NetSuite. Status: the status of the sync between HubSpot and NetSuite. Sync statuses include: Up to date: the record is syncing successfully. Sync not found: the integration is active, but currently the HubSpot record is not syncing with NetSuite. Sync off: sync is turned off in the NetSuite settings page. Record not syncing: the record is not syncing due to an error. For more information, hover over the sync status, or click the sync status to navigate to the sync health page. Unknown sync: the record is syncing with NetSuite, but sync health information is not available. Record excluded: the record is part of an excluded bucket. For more information, hover over Sync status . Last updated: when the HubSpot and NetSuite data was last synced. Integrations Inteligencia Artificial BETA",https://knowledge.hubspot.com/integrations/view-the-netsuite-sync-card
1307,Clear your browser's cache,"Browsers keep local copies of website data to load those websites more quickly in the future - these are known as your browser's cache. When you experience an issue that is not occurring on other browsers or computers, the source of that issue may lie in your browser's cache. Clearing the cache will typically resolve these issues. The process for clearing a browser's cache is different for every browser. Learn how to clear your cache in the following browsers in their documentation: Google Chrome Safari Mozilla Firefox Internet Explorer Microsoft Edge Please note: after you've cleared your cache, completely restart your browser. This ensures that the cache is completely cleared. Blog Knowledge Base",https://knowledge.hubspot.com/website-and-landing-pages/clear-your-browser-cache
1308,Acessar o HTML de um e-mail enviado do HubSpot,"Pode ver e copiar o HTML de um e-mail enviado pelo HubSpot , seguindo as instruções abaixo. Na sua conta da HubSpot, navegue até Marketing > E-mail . Localizar e clicar no nome do e-mail enviado. Por baixo do seu nome de e-mail, passe o rato por e clique em Ver e-mail . Isto abrirá uma versão Web do seu correio eletrónico no seu browser. Para ver o HTML em bruto do seu e-mail, clique com o botão direito do rato na página e seleccione View Page Source . Para copiar o HTML do e-mail para a área de transferência, realce o conteúdo da página, clique com o botão direito do rato e seleccione Copiar . Email",https://knowledge.hubspot.com/pt/marketing-email/how-do-i-get-the-html-of-an-email-i-sent-from-hubspot
1309,Send emails to contacts that previously bounced,"Not all bounces are permanent. Depending on the nature of the bounce , you can try to resend email to a bounced email address, audit your bounced email addresses, or unbounce an email address. Please note: a common cause of email bounces is a recipient's inbox provider rejecting an email due to lack of email authentication. Learn more about setting up email authentication in HubSpot . How HubSpot handles bounced contacts HubSpot automatically does not send to contacts that have bounced previously for a permanent reason (e.g., invalid recipient, recipient not found, etc.) in the next send to protect your sender reputation. These contacts will appear on the Not Sent tab in the post-send screen of your email. There is no need to filter or delete these contacts to prevent sending to them. However, you may decide that these contacts are stale and/or bad addresses that are no longer relevant to keep in your database for future email sends. Because bounces are associated with email addresses and not the contact record, you can update your contact's email address. Any bounces associated with the old email address will not carry over to the new email address . Likewise, if you update a contact's email address to one that has hard bounced before, the contact will become ineligible for email. Audit bounced email addresses from a marketing email To see the contacts who bounced on an email, and the corresponding bounce reasons: In your HubSpot account, navigate to Marketing > Email . In the left sidebar menu, click Sent . Click the name of an email. In the email's post-send page, click the Recipients tab. In the left sidebar menu, click Bounced . Click > to expand a particular contact to view the bounce reason. To view bounce reasons in bulk, click the List actions dropdown menu and select Export recipients list . View all contacts whose emails have hard bounced You can filter your contacts in your contacts home based on whether the Email hard bounce reason property is known. Otherwise, you can create a list as well. Remove a hard bounce If you know that an email address is valid, a user with Email permission can unbounce the contact to restore marketing email eligibility. Please note: You should only unbounce a contact if you've confirmed that the contact's email address is valid. Sending to invalid email addresses will have a negative impact on your sender reputation and can prevent you from successfully delivering email to your engaged contacts. HubSpot enforces a monthly limit on the total number of unbounces you can perform each month. You can unbounce up to 2% of the total contacts in your HubSpot account, with a minimum of 10 and a maximum of 1,000 unbounces per month. An individual contact can only be unbounced once. To unbounce a contact: Make sure you have an email sending domain connected to HubSpot . Confirm that the contact's email address is valid (e.g., did the contact email you to let you know they want to receive your marketing emails?). If you're aware of an allowlist, network, or content issue that is indicated in the bounce reason, please verify that the issue has been resolved. Learn how your contacts can ensure deliverability of your marketing emails . Once you've verified that the contact's email address is valid and you've taken steps to prevent future bounces, navigate to the contact's record. In the left panel, click Unbounce . In the dialog box, review the information about the contact's bounce. Select the I can confirm that this email address is correct checkbox, then click Unbounce this contact . Please note: When a contact's email address bounces globally, you cannot unbounce them in your HubSpot account. If the email address is legitimate, contact HubSpot support to unbounce them. However, certain bounce types such as unknown addresses and full mailboxes cannot be unbounced because these inboxes are likely abandoned. HubSpot will refuse requests to audit and/or remove bounces from third-party lists, as purchased lists are prohibited in the acceptable use policy . Learn about what types of contact lists are OK to email using HubSpot. HubSpot does not provide list cleaning services as a permission-based sender. It's recommended to remove inactive subscribers, consider a re-engagement campaign, or engage a third-party service scanner to clean your list. Marketing Email",https://knowledge.hubspot.com/marketing-email/how-can-i-send-an-email-to-a-contact-that-has-previously-bounced
1310,Criar e enviar modelos de vendas,"Com modelos, você pode salvar um conteúdo de e-mail repetitivo como um modelo de e-mail. Antes de enviar um modelo, você pode personalizar e ajustar o conteúdo para seus destinatários . Você pode acessar modelos de vendas do CRM ou ao enviar um e-mail da sua caixa de entrada. Os modelos de vendas por e-mail são usados ao enviar e-mails individuais. Para e-mails em massa, saiba como salve modelos de e-mail de marketing. Observação: para criar e editar mais do que os primeiros três modelos, você deve atender a um dos seguintes critérios: Se você é um usuário em um Vendas ou Centro de serviços Profissional ou Empreendimento conta, você deve h tenho um atribuído Centro de vendas ou Centro de serviços S comer. Ser um usuário em uma conta do Sales ou do Service Hub Starter e ter uma Licença principal atribuída . A partir de 18 de setembro de 2024, o número de modelos que os usuários podem acessar dependerá da data de criação da conta. Os usuários que não têm acesso de Vendas podem criar e editar os primeiros três ou cinco modelos na conta. As contas criadas antes de 18 de setembro de 2024 podem editar, acessar e usar os primeiros cinco modelos na conta. Para contas criadas após 18 de setembro, o limite é de três modelos . Se não houver nenhum documentos na conta, o usuário poderá criar e editar até três ou cinco modelos no total, com base na data de criação da conta. Você pode exibir o número total de modelos que já foram criados em sua conta no canto superior direito do painel de modelos. Saiba mais sobre esses limites no Catálogo de produtos e serviços da HubSpot . Crie um modelo Você pode criar um modelo em sua conta HubSpot ou, se usar o Extensão HubSpot Sales para Chrome , você pode crie modelos na sua caixa de entrada do Gmail . Você também pode usar o assistente de IA da HubSpot para gerar modelos de vendas . Na sua conta HubSpot, acesse Biblioteca > Modelos . Clique em Novo modelo e, em seguida, selecione Do zero . Insira um nome e um assunto para o modelo. Observação: há um limite de 256 caracteres aplicados às linhas de assunto do modelo. Para garantir que seus destinatários possam ler toda a linha de assunto, é recomendado manter a linha de assunto abaixo de 45 caracteres. Saiba mais sobre as práticas recomendadas para linha de assunto de e-mail no Blog de usuários do HubSpot . Para tornar o modelo privado para que apenas você possa visualizá-lo e usá-lo, clique no menu suspenso Compartilhado com todos e selecione Privado . Você também pode alterar quem é o modelo é compartilhado com no painel de modelos. Para adicionar o modelo a uma pasta, clique no menu suspenso Selecionar uma pasta . Insira o corpo do e-mail. Use as opções de formatação na parte inferior da janela de edição para modificar o texto. Para editar o estilo de fonte e o tamanho, ou editar o alinhamento de texto, clique no menu suspenso Mais . Para adicionar texto com hiperlink, clique no ícone de link link. Para inserir uma imagem, clique no ícone de imagem insertImage. Incluir fichas de personalização no seu modelo de e-mail, clique no Personalização menu suspenso. Aprender mais sobre adicionando tokens de personalização aos seus modelos de e-mail de vendas . Para inserir um trechos , documento de vendas , link de agendamento , ou vídeo , Clique no Inserir menu suspenso. Observação: os modelos devem incluir texto. Os modelos que contêm somente imagens não poderão ser anexados ao e-mail no HubSpot ou em seu cliente de e-mail. Não é recomendável copiar e colar o conteúdo de outro editor de texto, pois isso pode causar problemas de formatação no editor de modelos do HubSpot. Se você precisar colar conteúdo, certifique-se de colar apenas o texto e não o estilo aplicado. Quando terminar de criar o modelo, clique em Salvar modelo . Você também pode gerar seu modelo de e-mail de vendas usando assistentes de IA. Saiba mais sobre como gerar modelos de e-mail de vendas usando a IA . Depois de criar o modelo, você pode enviar e-mails de modelo do CRM e da sua caixa de entrada de e-mail usando a extensão de vendas, ou adicionar e-mails de modelo às suas sequências. Observação: as chaves em modelos causam problemas com o serviço de renderização do modelo do HubSpot. Você pode usar um token de espaço reservado , em vez de solicitar que os usuários insiram as informações ausentes antes de enviar o e-mail . Enviar um modelo Depois de criar seu modelo de e-mail, você pode usá-lo para enviar e-mails do CRM. Acesse seus registros: Contatos: Na sua conta HubSpot, acesse CRM > Contatos . Empresas: Na sua conta HubSpot, acesse CRM > Empresas . Negócios: Na sua conta HubSpot, acesse CRM > Negócios . Tickets: Na sua conta HubSpot, acesse CRM > Tickets . Clique no nome de um registro. No painel esquerdo, clique no ícone de e-mail email. Na caixa pop-up, clique em Modelos . Na caixa de diálogo, posicione o ponteiro do mouse sobre o modelo que você deseja enviar e clique em Selecionar . Personalize o conteúdo e clique em Enviar . Se você usou qualquer token temporário no modelo, atualize o texto temporário antes de enviar. O e-mail será rastreado automaticamente e as informações serão adicionadas ao seu dados de relatório de modelo . Aprenda como enviar modelos da sua caixa de entrada usando o Extensão HubSpot Sales para Chrome , o Suplemento para área de trabalho do Outlook , ou o Suplemento do Office 365 . Divulgação necessária: se você optar por usar os modelos de e-mail de vendas da HubSpot, além de conectar seu e-mail à HubSpot, a HubSpot digitalizará o conteúdo dos e-mails enviados para identificar possíveis modelos para uso dos usuários na sua conta. Excluir modelos Na sua conta HubSpot, acesse Biblioteca > Modelos . Para excluir um modelo individual, passe o cursor do mouse sobre o modelo , clique em Ações e selecione Excluir . Para excluir vários modelos, marque as caixas de seleção ao lado dos modelos que deseja excluir e clique em Excluir no canto superior da tabela. Na caixa de diálogo, clique em Excluir modelo(s) . Observe: modelos privados só podem ser excluídos pelo usuário que os criou ou por um superadministrador com assento pago. Templates",https://knowledge.hubspot.com/pt/templates/create-and-send-templates
